term,cur,prev,diff,total,ma7,z_like
노트북,19,4,15,133,5.0,4.326
삼성전자,19,13,6,535,15.571,0.693
레노버,16,1,15,78,3.571,4.301
oled,13,1,12,299,7.286,1.545
디스플레이,10,2,8,209,5.143,1.486
양산,9,0,9,71,1.714,3.155
lg전자,8,3,5,225,3.0,1.83
tv,7,4,3,346,6.571,0.12
애플,7,3,4,257,8.429,-0.366
아이폰,5,0,5,118,2.571,0.933
고성능,4,0,4,22,1.286,1.272
폴더블,3,2,1,118,3.143,-0.052
스마트폰,3,1,2,96,3.571,-0.198
모니터,3,1,2,189,8.143,-1.335
모바일,2,2,0,60,1.286,0.335
tcl,2,1,1,56,3.143,-0.412
기아,2,11,-9,46,4.0,-0.667
갤럭시,2,3,-1,102,4.714,-0.856
태블릿,1,0,1,22,0.143,0.622
bmw,1,0,1,15,0.143,0.622
아이패드,1,0,1,12,0.143,0.622
byd,1,0,1,6,0.143,0.622
수율,1,0,1,5,0.143,0.622
리벨리온,1,0,1,3,0.143,0.622
sony,1,0,1,1,0.143,0.622
공급망,1,0,1,35,0.286,0.465
선익시스템,1,0,1,17,0.286,0.465
알파벳,1,0,1,7,0.286,0.465
boe,1,0,1,17,0.429,0.345
샤오미,1,0,1,14,0.429,0.345
카카오,1,0,1,11,0.571,0.244
vr,1,0,1,55,0.714,0.155
메타,1,0,1,26,1.0,0.0
sk하이닉스,1,1,0,69,1.571,-0.254
ar,1,2,-1,49,2.0,-0.414
lg화학,1,0,1,40,2.143,-0.464
소니,1,0,1,34,2.714,-0.648
xr,1,0,1,110,3.143,-0.773
구글,1,1,0,81,4.286,-1.07
