term,cur,prev,diff,ma7,z_like,total
벤츠,26,0,26,3.857,7.471,141
fhd,13,0,13,1.857,4.716,14
모니터,18,0,18,4.0,4.667,93
lg디스플레이,16,0,16,4.0,4.0,108
레노버,18,0,18,5.857,3.55,103
현대모비스,7,1,6,2.286,1.877,42
oled,13,0,13,7.0,1.646,263
디스플레이,8,1,7,3.857,1.398,185
sk하이닉스,4,0,4,1.286,1.272,46
tv,10,11,-1,6.857,0.869,214
노키아,1,0,1,0.143,0.622,2
엘지디스플레이,1,0,1,0.143,0.622,1
주사율,1,0,1,0.143,0.622,3
해상도,1,0,1,0.143,0.622,3
boe,2,0,2,0.857,0.593,33
애플,9,5,4,6.857,0.592,212
메타,4,2,2,2.714,0.486,29
엔비디아,3,2,1,1.857,0.484,133
amd,1,0,1,0.286,0.465,10
hp,1,0,1,0.286,0.465,22
알파벳,1,0,1,0.286,0.465,11
스마트폰,3,2,1,2.0,0.414,79
구글,3,4,-1,2.286,0.284,52
삼성전자,12,24,-12,10.857,0.266,370
고성능,2,0,2,1.429,0.26,24
아이폰,2,0,2,1.429,0.26,67
화웨이,1,0,1,0.571,0.244,14
카카오,1,0,1,0.714,0.155,9
양산,1,0,1,1.0,0.0,28
asus,1,0,1,1.143,-0.069,25
태블릿,1,0,1,1.429,-0.195,23
모바일,1,1,0,1.714,-0.309,46
폴더블,3,1,2,4.286,-0.419,108
xr,1,5,-4,3.286,-0.813,107
삼성디스플레이,1,0,1,3.571,-0.89,143
노트북,2,3,-1,5.286,-0.996,101
lg전자,2,3,-1,9.857,-1.898,222
