term,cur,prev,diff,total,ma7,z_like
태블릿,5,1,4,19,1.143,1.864
한미반도체,2,0,2,4,0.286,1.117
폴더블,5,2,3,53,2.429,1.005
한화솔루션,2,0,2,3,0.429,0.95
갤럭시,5,0,5,92,2.571,0.933
엔비디아,4,0,4,70,2.0,0.828
dell,1,0,1,1,0.143,0.622
딥엑스,1,0,1,2,0.143,0.622
원익ips,1,0,1,2,0.143,0.622
도우인시스,1,0,1,3,0.143,0.622
증착기,1,0,1,4,0.286,0.465
아이패드,1,0,1,6,0.286,0.465
아마존,1,0,1,9,0.286,0.465
레노버,1,0,1,88,0.286,0.465
sharp,1,1,0,5,0.429,0.345
asus,1,0,1,17,0.429,0.345
사이니지,1,0,1,20,0.429,0.345
모니터,2,0,2,101,1.429,0.26
현대모비스,5,1,4,57,4.286,0.233
hp,3,2,1,78,2.429,0.223
sk하이닉스,2,1,1,58,1.571,0.19
모바일,1,0,1,31,1.0,0.0
아이폰,2,1,1,65,2.571,-0.219
노트북,2,2,0,131,2.857,-0.319
lg디스플레이,2,0,2,110,3.0,-0.366
oled,3,3,0,322,5.286,-0.693
