term,cur,prev,diff,total,ma7,z_like
삼성전자,12,29,-17,419,14.143,-0.45
xr,11,6,5,65,3.571,2.571
애플,6,4,2,173,4.857,0.357
태블릿,5,1,4,19,1.143,1.864
폴더블,5,2,3,53,2.429,1.005
갤럭시,5,0,5,92,2.571,0.933
현대모비스,5,1,4,57,4.286,0.233
엔비디아,4,0,4,70,2.0,0.828
선익시스템,4,11,-7,25,2.571,0.549
boe,3,6,-3,23,1.571,0.634
hp,3,2,1,78,2.429,0.223
oled,3,3,0,322,5.286,-0.693
tv,3,13,-10,409,9.571,-1.605
lg전자,3,4,-1,333,12.714,-2.128
한미반도체,2,0,2,4,0.286,1.117
한화솔루션,2,0,2,3,0.429,0.95
모니터,2,0,2,101,1.429,0.26
ar,2,3,-1,37,1.429,0.26
sk하이닉스,2,1,1,58,1.571,0.19
스마트폰,2,3,-1,104,1.857,0.06
양산,2,5,-3,60,1.857,0.06
아이폰,2,1,1,65,2.571,-0.219
노트북,2,2,0,131,2.857,-0.319
lg디스플레이,2,0,2,110,3.0,-0.366
디스플레이,2,3,-1,242,10.429,-1.993
도우인시스,1,0,1,3,0.143,0.622
딥엑스,1,0,1,2,0.143,0.622
원익ips,1,0,1,2,0.143,0.622
dell,1,0,1,1,0.143,0.622
레노버,1,0,1,88,0.286,0.465
아마존,1,0,1,9,0.286,0.465
아이패드,1,0,1,6,0.286,0.465
증착기,1,0,1,4,0.286,0.465
사이니지,1,0,1,20,0.429,0.345
asus,1,0,1,17,0.429,0.345
sharp,1,1,0,5,0.429,0.345
모바일,1,0,1,31,1.0,0.0
소니,1,4,-3,88,1.286,-0.134
구글,1,3,-2,65,1.286,-0.134
