term,cur,prev,diff,total,ma7,z_like
구글,31,1,30,87,7.714,6.164
nvidia,6,1,5,8,1.143,2.348
google,4,1,3,6,0.857,1.632
양산,3,2,1,19,0.857,1.113
고성능,3,1,2,21,0.857,1.113
공급망,4,3,1,54,1.714,0.99
메타,2,0,2,21,0.714,0.697
ar,2,0,2,33,0.714,0.697
sk온,1,0,1,1,0.143,0.622
csot,1,0,1,2,0.143,0.622
해상도,1,0,1,2,0.143,0.622
샤오펑,1,0,1,3,0.143,0.622
dell,1,0,1,6,0.143,0.622
아이패드,1,0,1,10,0.143,0.622
화웨이,1,0,1,20,0.143,0.622
boe,1,0,1,12,0.286,0.465
카카오,1,0,1,21,0.286,0.465
하이센스,1,0,1,11,0.429,0.345
인텔,2,2,0,56,1.286,0.335
현대모비스,1,0,1,6,0.571,0.244
모니터,1,1,0,75,1.714,-0.309
sk하이닉스,1,1,0,49,2.0,-0.414
