term,cur,prev,diff,total,ma7,z_like
구글,31,1,30,87,7.714,6.164
삼성전자,29,25,4,624,18.429,1.997
디스플레이,10,7,3,245,9.286,0.176
lg전자,7,4,3,240,8.429,-0.366
nvidia,6,1,5,8,1.143,2.348
노트북,6,7,-1,140,4.143,0.612
google,4,1,3,6,0.857,1.632
공급망,4,3,1,54,1.714,0.99
xr,4,5,-1,109,3.429,0.2
스마트폰,4,6,-2,92,4.0,0.0
oled,4,8,-4,348,4.714,-0.225
엔비디아,4,5,-1,91,6.429,-0.687
tv,4,32,-28,345,10.286,-1.494
고성능,3,1,2,21,0.857,1.113
양산,3,2,1,19,0.857,1.113
폴더블,3,6,-3,95,2.0,0.414
애플,3,6,-3,224,4.286,-0.419
ar,2,0,2,33,0.714,0.697
메타,2,0,2,21,0.714,0.697
아이폰,2,3,-1,54,1.0,0.5
인텔,2,2,0,56,1.286,0.335
lg디스플레이,2,3,-1,118,2.143,-0.058
갤럭시,2,4,-2,63,2.143,-0.058
화웨이,1,0,1,20,0.143,0.622
아이패드,1,0,1,10,0.143,0.622
dell,1,0,1,6,0.143,0.622
샤오펑,1,0,1,3,0.143,0.622
csot,1,0,1,2,0.143,0.622
해상도,1,0,1,2,0.143,0.622
sk온,1,0,1,1,0.143,0.622
카카오,1,0,1,21,0.286,0.465
boe,1,0,1,12,0.286,0.465
하이센스,1,0,1,11,0.429,0.345
현대모비스,1,0,1,6,0.571,0.244
모바일,1,2,-1,36,0.857,0.074
기아,1,3,-2,24,0.857,0.074
tcl,1,4,-3,31,1.286,-0.134
모니터,1,1,0,75,1.714,-0.309
레노버,1,7,-6,31,1.714,-0.309
sk하이닉스,1,1,0,49,2.0,-0.414
