term,cur,prev,diff,total,ma7,z_like
아이폰,20,5,15,268,9.429,2.597
폴더블,11,11,0,299,11.429,-0.098
hp,9,1,8,41,2.714,2.374
애플,8,2,6,412,10.857,-0.665
삼성전자,5,4,1,412,3.714,0.439
tv,5,2,3,191,4.143,0.282
lg전자,5,1,4,298,6.571,-0.441
sk하이닉스,4,4,0,57,2.286,0.682
디스플레이,4,10,-6,186,4.714,-0.225
tsmc,3,0,3,11,0.714,1.239
갤럭시,3,1,2,127,2.857,0.053
삼성디스플레이,3,7,-4,82,3.429,-0.15
스마트폰,3,0,3,102,4.0,-0.333
xr,3,4,-1,91,4.143,-0.377
oled,3,13,-10,268,9.571,-1.605
샤오미,2,0,2,48,0.429,0.95
vr,2,0,2,19,1.143,0.414
lcd,2,9,-7,32,2.429,-0.168
엔비디아,2,16,-14,172,3.0,-0.366
생산능력,1,0,1,7,0.143,0.622
에어팟,1,0,1,4,0.143,0.622
게이밍모니터,1,0,1,2,0.143,0.622
모바일,1,0,1,46,0.286,0.465
퀄컴,1,0,1,17,0.286,0.465
아이패드,1,0,1,10,0.286,0.465
csot,1,0,1,4,0.286,0.465
한화시스템,1,1,0,3,0.286,0.465
4k,1,0,1,13,0.571,0.244
카카오,1,1,0,32,0.857,0.074
boe,1,4,-3,24,0.857,0.074
ar,1,2,-1,57,1.571,-0.254
공급망,1,1,0,57,2.286,-0.512
모니터,1,3,-2,164,2.429,-0.558
lg화학,1,1,0,28,3.714,-0.927
