term,cur,prev,diff,ma7,z_like,total,date
tv,9,5,4,7.143,0.506,203,2025-12-13
폴더블,5,4,1,3.571,0.494,101,2025-12-13
nvidia,1,0,1,0.286,0.465,10,2025-12-13
증착,1,0,1,0.286,0.465,3,2025-12-13
boe,2,1,1,1.143,0.414,36,2025-12-13
8k,1,0,1,0.429,0.345,6,2025-12-13
vr,1,0,1,0.429,0.345,13,2025-12-13
스마트폰,7,8,-1,5.857,0.334,94,2025-12-13
lcd,1,0,1,0.571,0.244,23,2025-12-13
아이폰,2,4,-2,1.571,0.19,68,2025-12-13
화웨이,1,0,1,0.714,0.155,15,2025-12-13
kaist,2,9,-7,1.714,0.124,28,2025-12-13
디스플레이,6,8,-2,5.714,0.084,187,2025-12-13
hp,1,3,-2,0.857,0.074,25,2025-12-13
인텔,1,5,-4,1.429,-0.195,56,2025-12-13
맥북,1,0,1,1.857,-0.363,15,2025-12-13
아이패드,1,0,1,1.857,-0.363,24,2025-12-13
sk하이닉스,1,3,-2,2.0,-0.414,52,2025-12-13
노트북,1,7,-6,3.0,-0.732,96,2025-12-13
현대모비스,2,1,1,4.429,-0.782,57,2025-12-13
애플,3,6,-3,5.857,-0.835,211,2025-12-13
구글,1,1,0,3.857,-0.964,64,2025-12-13
lg디스플레이,2,3,-1,5.429,-1.03,123,2025-12-13
oled,3,1,2,8.429,-1.391,282,2025-12-13
lg전자,3,31,-28,11.286,-1.901,273,2025-12-13
ar,9,3,6,2.286,2.673,47,2025-12-14
사이니지,1,0,1,0.143,0.622,8,2025-12-14
한화시스템,1,0,1,0.143,0.622,1,2025-12-14
모바일,2,2,0,1.0,0.5,43,2025-12-14
화웨이,1,1,0,0.571,0.244,16,2025-12-14
아이폰,2,2,0,1.714,0.124,70,2025-12-14
hp,1,1,0,1.0,0.0,26,2025-12-14
sk하이닉스,2,1,1,2.286,-0.114,54,2025-12-14
tsmc,1,3,-2,1.286,-0.134,24,2025-12-14
갤럭시,4,16,-12,5.0,-0.309,80,2025-12-14
현대모비스,3,2,1,4.143,-0.377,60,2025-12-14
스마트폰,5,7,-2,6.571,-0.441,99,2025-12-14
디스플레이,4,6,-2,6.143,-0.616,179,2025-12-14
폴더블,1,5,-4,2.857,-0.69,97,2025-12-14
tv,5,9,-4,7.714,-0.719,208,2025-12-14
애플,3,3,0,6.0,-0.87,213,2025-12-14
xr,1,8,-7,3.571,-0.89,98,2025-12-14
구글,1,1,0,3.857,-0.964,65,2025-12-14
모니터,1,0,1,4.857,-1.204,102,2025-12-14
lg디스플레이,1,2,-1,5.429,-1.33,124,2025-12-14
삼성전자,5,14,-9,11.143,-1.416,384,2025-12-14
lg전자,4,3,1,10.0,-1.442,276,2025-12-14
oled,1,3,-2,8.571,-1.928,282,2025-12-14
디스플레이,13,4,9,7.857,1.352,189,2025-12-15
구글,8,1,7,4.429,1.15,72,2025-12-15
bmw,1,0,1,0.143,0.622,18,2025-12-15
hud,1,0,1,0.143,0.622,2,2025-12-15
세미파이브,1,0,1,0.143,0.622,2,2025-12-15
소니,1,0,1,0.143,0.622,7,2025-12-15
현대자동차,1,0,1,0.143,0.622,1,2025-12-15
lcd,2,0,2,0.857,0.593,24,2025-12-15
tcl,1,0,1,0.286,0.465,11,2025-12-15
ar,4,9,-5,2.857,0.425,50,2025-12-15
공급망,1,0,1,0.429,0.345,22,2025-12-15
양산,1,0,1,0.571,0.244,25,2025-12-15
올레드,1,0,1,0.571,0.244,13,2025-12-15
고성능,1,0,1,0.714,0.155,26,2025-12-15
퀄컴,2,0,2,1.714,0.124,37,2025-12-15
인텔,1,0,1,1.286,-0.134,52,2025-12-15
노트북,2,0,2,2.714,-0.27,97,2025-12-15
아이폰,1,2,-1,1.857,-0.363,68,2025-12-15
모니터,4,1,3,5.429,-0.429,97,2025-12-15
현대모비스,3,3,0,4.429,-0.46,63,2025-12-15
tv,5,5,0,6.857,-0.513,204,2025-12-15
xr,1,1,0,3.0,-0.732,96,2025-12-15
lg전자,7,4,3,10.571,-0.84,273,2025-12-15
애플,1,3,-2,5.429,-1.33,211,2025-12-15
삼성전자,3,5,-2,8.143,-1.335,363,2025-12-15
스마트폰,1,5,-4,6.429,-1.535,99,2025-12-15
oled,1,1,0,8.714,-1.952,279,2025-12-15
boe,27,0,27,4.714,7.027,63,2025-12-16
삼성전자,32,3,29,11.0,4.865,392,2025-12-16
모바일,15,0,15,2.857,4.514,46,2025-12-16
lcd,12,2,10,2.571,3.621,36,2025-12-16
선익시스템,9,0,9,1.571,3.296,22,2025-12-16
hp,10,0,10,2.286,3.071,35,2025-12-16
현대모비스,10,3,7,4.857,1.605,66,2025-12-16
amd,2,0,2,0.286,1.117,10,2025-12-16
xr,7,1,6,3.857,1.06,101,2025-12-16
lg디스플레이,7,0,7,4.143,0.941,131,2025-12-16
태블릿,2,0,2,0.571,0.814,24,2025-12-16
스마트폰,10,1,9,7.429,0.69,107,2025-12-16
sk하이닉스,4,0,4,2.286,0.682,56,2025-12-16
노트북,5,2,3,3.143,0.67,101,2025-12-16
tv,9,5,4,6.714,0.636,203,2025-12-16
apple,1,0,1,0.143,0.622,4,2025-12-16
qualcomm,1,0,1,0.143,0.622,1,2025-12-16
sharp,1,0,1,0.143,0.622,8,2025-12-16
저전력,1,0,1,0.143,0.622,7,2025-12-16
미디어텍,1,0,1,0.286,0.465,3,2025-12-16
카카오,1,0,1,0.286,0.465,10,2025-12-16
한화시스템,1,0,1,0.286,0.465,2,2025-12-16
폴더블,4,0,4,2.857,0.425,99,2025-12-16
디스플레이,9,13,-4,8.0,0.261,197,2025-12-16
화웨이,1,0,1,0.571,0.244,17,2025-12-16
oled,8,1,7,8.0,0.0,285,2025-12-16
갤럭시,5,0,5,5.286,-0.087,82,2025-12-16
lg전자,11,7,4,11.857,-0.193,281,2025-12-16
애플,4,1,3,4.714,-0.225,204,2025-12-16
엔비디아,2,0,2,2.714,-0.27,115,2025-12-16
삼성디스플레이,1,0,1,1.714,-0.309,144,2025-12-16
아이폰,1,1,0,1.714,-0.309,65,2025-12-16
기아,2,0,2,2.857,-0.319,68,2025-12-16
퀄컴,1,2,-1,1.857,-0.363,38,2025-12-16
아이패드,1,0,1,2.0,-0.414,25,2025-12-16
ar,1,4,-3,3.0,-0.732,51,2025-12-16
모니터,1,4,-3,3.0,-0.732,98,2025-12-16
구글,2,8,-6,4.286,-0.744,73,2025-12-16
레노버,12,0,12,1.857,4.293,115,2025-12-17
삼성디스플레이,12,1,11,2.857,3.398,156,2025-12-17
oled,21,8,13,8.143,3.336,305,2025-12-17
tv,21,9,12,8.857,3.054,223,2025-12-17
lcd,12,12,0,4.0,2.667,46,2025-12-17
lg전자,27,11,16,15.286,2.386,308,2025-12-17
올레드,5,0,5,0.857,2.151,18,2025-12-17
아이폰,8,1,7,2.857,1.912,73,2025-12-17
현대자동차,4,0,4,0.714,1.781,5,2025-12-17
byd,2,0,2,0.286,1.117,10,2025-12-17
tcl,2,0,2,0.571,0.814,6,2025-12-17
모바일,6,15,-9,3.714,0.781,50,2025-12-17
애플,7,4,3,4.571,0.774,202,2025-12-17
그램,1,0,1,0.143,0.622,2,2025-12-17
텐센트,1,0,1,0.143,0.622,1,2025-12-17
해상도,1,0,1,0.143,0.622,3,2025-12-17
마이크로소프트,1,0,1,0.286,0.465,10,2025-12-17
소니,1,0,1,0.286,0.465,8,2025-12-17
엔비디아,3,2,1,2.571,0.165,117,2025-12-17
노트북,3,5,-2,2.714,0.108,102,2025-12-17
hp,3,10,-7,2.714,0.108,38,2025-12-17
폴더블,3,4,-1,2.857,0.053,102,2025-12-17
디스플레이,8,9,-1,7.857,0.038,186,2025-12-17
삼성전자,11,32,-21,10.857,0.033,374,2025-12-17
lg디스플레이,3,7,-4,3.857,-0.289,126,2025-12-17
모니터,2,1,1,3.143,-0.412,98,2025-12-17
맥북,1,0,1,2.0,-0.414,16,2025-12-17
구글,1,2,-1,2.429,-0.558,72,2025-12-17
sk하이닉스,1,4,-3,2.429,-0.558,54,2025-12-17
xr,2,7,-5,3.714,-0.586,102,2025-12-17
갤럭시,3,5,-2,5.0,-0.618,85,2025-12-17
ar,1,1,0,3.0,-0.732,52,2025-12-17
스마트폰,2,10,-8,5.571,-1.063,108,2025-12-17
boe,1,27,-26,4.714,-1.171,64,2025-12-17
oled,35,21,14,10.0,6.006,313,2025-12-18
tv,33,21,12,12.429,4.546,251,2025-12-18
lg디스플레이,17,3,14,4.714,3.874,124,2025-12-18
amd,7,0,7,1.286,2.678,17,2025-12-18
삼성전자,23,11,12,13.0,2.171,384,2025-12-18
hp,10,3,7,4.0,2.0,48,2025-12-18
레노버,8,12,-4,2.857,1.912,96,2025-12-18
아이폰,9,8,1,3.857,1.735,77,2025-12-18
소니,4,1,3,0.857,1.632,11,2025-12-18
애플,10,7,3,4.857,1.605,206,2025-12-18
모니터,6,2,4,2.286,1.479,104,2025-12-18
고성능,3,0,3,0.714,1.239,29,2025-12-18
woled,2,0,2,0.429,0.95,5,2025-12-18
카카오,2,0,2,0.429,0.95,12,2025-12-18
lg전자,19,27,-8,14.571,0.919,325,2025-12-18
디스플레이,12,8,4,8.571,0.873,188,2025-12-18
갤럭시,8,3,5,5.429,0.772,93,2025-12-18
tcl,2,2,0,0.714,0.697,8,2025-12-18
고휘도,1,0,1,0.143,0.622,1,2025-12-18
메타,1,0,1,0.143,0.622,30,2025-12-18
비전프로,1,0,1,0.143,0.622,3,2025-12-18
샤프,1,0,1,0.143,0.622,1,2025-12-18
스트레처블,1,0,1,0.143,0.622,1,2025-12-18
아이맥,1,0,1,0.143,0.622,1,2025-12-18
샤오미,1,0,1,0.286,0.465,11,2025-12-18
폴더블,4,3,1,3.0,0.366,106,2025-12-18
공급망,1,0,1,0.429,0.345,21,2025-12-18
아이패드,1,0,1,0.429,0.345,26,2025-12-18
마이크로소프트,1,1,0,0.429,0.345,11,2025-12-18
맥북,1,1,0,0.429,0.345,17,2025-12-18
현대모비스,4,0,4,3.286,0.254,68,2025-12-18
boe,5,1,4,5.143,-0.044,69,2025-12-18
삼성디스플레이,3,12,-9,3.143,-0.052,158,2025-12-18
인텔,1,0,1,1.143,-0.069,50,2025-12-18
구글,2,1,1,2.286,-0.114,73,2025-12-18
스마트폰,5,2,3,5.429,-0.129,111,2025-12-18
엔비디아,2,3,-1,2.429,-0.168,98,2025-12-18
sk하이닉스,1,1,0,1.714,-0.309,53,2025-12-18
노트북,2,3,-1,2.857,-0.319,97,2025-12-18
lcd,3,12,-9,4.286,-0.419,47,2025-12-18
xr,2,2,0,3.714,-0.586,101,2025-12-18
