topic_id,topic_name,momentum_score
3,벤츠-삼성 협력,5.29
9,시니어 가전 신제품,1.171
1,삼성전자 3분기 기술 현황,0.904
5,지스타 게임 신작 체험,0.682
0,AI 반도체 디스플레이 격전,0.63
2,AI 기반 첨단 산업,0.359
4,11번가 쇼핑 행사,0.0
6,"시진핑, 샤오미, 경주",0.0
7,2026 수능 안내,0.0
8,전기 SUV 신차 경쟁,0.0
10,북한발 사이버 공격,-0.069
