title,url
8.6세대 OLED 라인 투자 본격화…소재·장비주 일제히 움직였다,https://www.pinpointnews.co.kr/news/articleView.html?idxno=487601
"[산업 뉴스브리핑] LG전자, 'LG AI 데브콘 2026' 개최…""소프트웨어 개발...",https://www.asiatime.co.kr/article/20260916500361
"LGD, 흑자전환에도 응답 없는 주가...핵심 과제는",http://www.hansbiz.co.kr/news/articleView.html?idxno=865246
