term,cur,prev,diff,ma7,z_like,total
tv,36,2,34,10.714,5.917,281
삼성전자,36,10,26,13.571,4.788,597
요가,11,0,11,1.571,4.184,11
레노버,12,0,12,3.286,3.098,61
선익시스템,7,0,7,1.0,3.0,13
원익ips,5,0,5,0.714,2.323,7
oled,25,8,17,14.714,2.127,329
메타,6,1,5,1.571,1.965,30
노트북,11,3,8,5.143,1.792,122
모니터,10,1,9,4.857,1.605,180
고성능,4,1,3,1.143,1.381,28
애플,9,4,5,4.857,1.293,163
구글,3,0,3,0.857,1.113,116
증착,2,0,2,0.429,0.95,4
한미반도체,2,0,2,0.429,0.95,4
xr,7,12,-5,4.286,0.884,104
디스플레이,9,2,7,6.571,0.682,190
lcd,1,0,1,0.143,0.622,12
yoga,1,0,1,0.143,0.622,1
갤럭시북,1,0,1,0.143,0.622,1
설비투자,1,0,1,0.143,0.622,5
저전력,1,0,1,0.143,0.622,5
갤럭시,3,2,1,1.714,0.557,58
asus,2,1,1,1.0,0.5,13
수율,1,0,1,0.286,0.465,12
스마트워치,1,0,1,0.286,0.465,5
알파벳,1,0,1,0.286,0.465,5
공급망,3,0,3,2.143,0.348,56
byd,1,0,1,0.429,0.345,8
마이크로소프트,1,0,1,0.429,0.345,6
도우인시스,1,1,0,0.429,0.345,3
아이폰,2,2,0,1.571,0.19,39
딥엑스,1,0,1,0.714,0.155,9
올레드,1,0,1,0.714,0.155,45
화웨이,1,1,0,0.857,0.074,16
스마트폰,2,0,2,1.857,0.06,95
lg디스플레이,2,0,2,2.0,0.0,70
amd,2,0,2,2.143,-0.058,34
sk하이닉스,1,3,-2,1.714,-0.309,47
폴더블,1,2,-1,1.857,-0.363,64
삼성디스플레이,1,2,-1,2.714,-0.648,67
양산,1,2,-1,2.714,-0.648,45
lg전자,9,15,-6,12.143,-0.701,290
인텔,2,5,-3,4.429,-0.782,64
퀄컴,1,3,-2,4.0,-1.0,44
엔비디아,4,11,-7,17.143,-2.557,212
