term,cur,prev,diff,ma7,z_like,total
lg전자,25,12,13,9.857,3.658,268
sk하이닉스,7,4,3,2.429,1.787,58
아이폰,8,2,6,3.286,1.676,60
oled,11,3,8,5.429,1.673,290
게이밍모니터,3,1,2,0.571,1.383,11
애플,13,12,1,8.143,1.26,184
갤럭시,5,4,1,2.143,1.16,54
공급망,3,1,2,1.571,0.634,41
모니터,3,5,-2,1.571,0.634,110
etri,1,0,1,0.143,0.622,17
롤러블,1,0,1,0.143,0.622,2
스마트워치,1,0,1,0.143,0.622,4
해상도,1,0,1,0.143,0.622,3
tcl,2,2,0,1.0,0.5,29
csot,1,0,1,0.286,0.465,2
고성능,1,0,1,0.286,0.465,14
asus,1,1,0,0.286,0.465,12
양산,2,3,-1,1.143,0.414,49
메타,1,0,1,0.429,0.345,28
수율,1,0,1,0.429,0.345,14
아마존,1,0,1,0.429,0.345,4
모바일,2,4,-2,1.286,0.335,28
sharp,1,0,1,0.571,0.244,14
카카오,1,1,0,0.571,0.244,15
lcd,1,1,0,0.714,0.155,10
bmw,1,2,-1,0.714,0.155,15
인텔,2,7,-5,1.857,0.06,54
스마트폰,3,3,0,3.0,0.0,79
레노버,1,0,1,1.143,-0.069,84
ar,2,4,-2,2.286,-0.114,34
폴더블,3,1,2,3.571,-0.198,69
구글,1,3,-2,1.571,-0.254,61
올레드,1,11,-10,1.714,-0.309,42
삼성디스플레이,2,1,1,2.857,-0.319,67
boe,1,1,0,1.857,-0.363,35
엔비디아,1,3,-2,3.429,-0.852,218
디스플레이,3,10,-7,6.571,-1.002,173
xr,3,10,-7,9.286,-1.553,151
tv,5,13,-8,12.857,-1.713,280
삼성전자,4,12,-8,19.714,-2.889,463
