term,cur,prev,diff,total,ma7,z_like
lg디스플레이,10,0,10,58,2.714,2.752
벤츠,3,1,2,43,0.714,1.239
기아,2,0,2,14,0.429,0.95
갤럭시,5,0,5,121,2.857,0.797
lg전자,8,2,6,303,5.857,0.627
lg화학,1,0,1,3,0.143,0.622
dell,1,0,1,13,0.143,0.622
올레드,1,0,1,7,0.286,0.465
구글,1,0,1,58,0.286,0.465
카카오,1,1,0,35,0.429,0.345
bmw,2,0,2,15,1.286,0.335
노트북,4,1,3,125,3.286,0.254
vr,1,1,0,14,0.571,0.244
byd,1,0,1,15,0.571,0.244
양산,1,0,1,31,0.571,0.244
삼성디스플레이,1,0,1,73,0.571,0.244
kaist,1,1,0,23,0.714,0.155
oled,6,0,6,303,7.0,-0.274
tcl,1,0,1,75,1.857,-0.363
디스플레이,5,1,4,196,6.286,-0.367
스마트폰,3,2,1,92,4.143,-0.377
샤오미,1,0,1,48,2.714,-0.648
공급망,1,0,1,46,2.857,-0.69
삼성전자,4,2,2,485,6.571,-0.722
모니터,2,1,1,162,5.143,-0.962
