cluster_id,keywords
0,"스마트폰, 구글, 갤럭시, 삼성"
1,"벤츠, 폴더블, 시간, 게임, 키보드, 오전, 이벤트, 대형, 최초, 기존, 개인, 의미, 준비, 없이, 프리미엄, 하루, 카카오, 출시, 인사, 가능, 마이크, 대전, 이상, 아모레퍼시픽"
2,할인
3,"애플, 반도체, 모니터, 인텔"
4,"시스템, 점유율, 솔루션, 데이터센터, 대학수학능력시험, 손실, 구조, 인증, 건강, 효율, 지적, 성공, 역할, 적용, 통합, 계획, 사장, 경험, 구축, 플랫폼"
5,"미국, 개발, 생산, 매출, 제조, 브랜드, 문화, 인기, 상품, 전기차, 팝업, 신세계, 피부, 소비, 설계, 시즌, 자동차, 뷰티, 신제품, 캠페, 혁신상"
6,관광
7,중국
