term,cur,prev,diff,ma7,z_like,total,date
노트북,2,2,0,3.857,-0.627,66,2025-11-10
애플,7,5,2,10.0,-0.721,210,2025-11-10
모니터,1,2,-1,5.571,-1.36,88,2025-11-10
lg전자,2,4,-2,7.429,-1.457,201,2025-11-10
oled,1,2,-1,7.0,-1.646,207,2025-11-10
삼성전자,5,16,-11,20.571,-2.813,524,2025-11-10
엔비디아,21,3,18,6.286,4.196,169,2025-11-11
인텔,5,1,4,1.714,1.423,52,2025-11-11
노트북,8,2,6,4.286,1.21,74,2025-11-11
sk하이닉스,2,0,2,0.571,0.814,37,2025-11-11
스마트폰,7,9,-2,4.714,0.721,70,2025-11-11
오포,1,0,1,0.143,0.622,2,2025-11-11
oled,8,1,7,6.0,0.58,215,2025-11-11
tsmc,1,0,1,0.286,0.465,10,2025-11-11
한미반도체,1,0,1,0.286,0.465,3,2025-11-11
hp,1,1,0,0.286,0.465,17,2025-11-11
xr,3,3,0,2.143,0.348,114,2025-11-11
lcd,1,0,1,0.429,0.345,16,2025-11-11
구글,1,1,0,0.429,0.345,31,2025-11-11
양산,1,2,-1,0.429,0.345,9,2025-11-11
lg디스플레이,2,2,0,1.286,0.335,83,2025-11-11
모바일,2,1,1,1.714,0.124,21,2025-11-11
삼성디스플레이,1,1,0,0.857,0.074,35,2025-11-11
amd,1,0,1,1.143,-0.069,45,2025-11-11
갤럭시,2,3,-1,2.571,-0.219,76,2025-11-11
boe,1,0,1,1.714,-0.309,23,2025-11-11
디스플레이,3,3,0,4.143,-0.377,125,2025-11-11
모니터,2,1,1,3.286,-0.457,90,2025-11-11
아이폰,2,2,0,3.286,-0.457,62,2025-11-11
ar,1,1,0,2.143,-0.464,36,2025-11-11
tv,8,16,-8,10.429,-0.574,196,2025-11-11
올레드,1,7,-6,3.286,-0.813,34,2025-11-11
맥북,1,0,1,3.429,-0.852,34,2025-11-11
lg전자,3,2,1,7.571,-1.219,203,2025-11-11
애플,4,7,-3,9.571,-1.361,212,2025-11-11
삼성전자,6,5,1,16.286,-2.043,522,2025-11-11
폴더블,17,0,17,3.857,4.434,72,2025-11-12
oled,12,8,4,5.429,1.973,227,2025-11-12
구글,5,1,4,1.143,1.864,36,2025-11-12
갤럭시,9,2,7,3.714,1.806,85,2025-11-12
postech,2,0,2,0.286,1.117,2,2025-11-12
xr,5,3,2,2.714,0.863,119,2025-11-12
asus,1,0,1,0.143,0.622,7,2025-11-12
qled,1,0,1,0.143,0.622,16,2025-11-12
tcl,1,0,1,0.143,0.622,8,2025-11-12
니트,1,0,1,0.143,0.622,1,2025-11-12
비보,1,0,1,0.143,0.622,5,2025-11-12
화웨이,1,0,1,0.143,0.622,10,2025-11-12
애플,12,4,8,10.0,0.481,224,2025-11-12
vr,1,0,1,0.286,0.465,8,2025-11-12
스마트워치,1,0,1,0.286,0.465,4,2025-11-12
저전력,1,0,1,0.286,0.465,3,2025-11-12
4k,1,0,1,0.429,0.345,9,2025-11-12
메타,1,0,1,0.429,0.345,12,2025-11-12
tsmc,1,1,0,0.429,0.345,11,2025-11-12
샤오미,1,0,1,0.571,0.244,24,2025-11-12
삼성디스플레이,1,1,0,0.571,0.244,36,2025-11-12
노트북,5,8,-3,4.429,0.184,79,2025-11-12
byd,1,0,1,0.714,0.155,13,2025-11-12
모바일,2,2,0,1.714,0.124,23,2025-11-12
인텔,2,5,-3,1.857,0.06,54,2025-11-12
디스플레이,4,3,1,4.0,0.0,129,2025-11-12
lg디스플레이,1,2,-1,1.143,-0.069,84,2025-11-12
tv,10,8,2,10.714,-0.167,206,2025-11-12
공급망,1,0,1,1.429,-0.195,35,2025-11-12
엔비디아,5,21,-16,6.0,-0.29,174,2025-11-12
레노버,1,0,1,1.714,-0.309,38,2025-11-12
boe,1,1,0,1.714,-0.309,24,2025-11-12
모니터,2,2,0,2.857,-0.319,92,2025-11-12
ar,1,1,0,1.857,-0.363,37,2025-11-12
아이폰,2,2,0,3.0,-0.366,64,2025-11-12
맥북,1,1,0,3.0,-0.732,35,2025-11-12
스마트폰,2,7,-5,4.286,-0.744,72,2025-11-12
lg전자,2,3,-1,7.286,-1.429,205,2025-11-12
벤츠,1,0,1,6.714,-1.591,52,2025-11-12
삼성전자,6,6,0,14.143,-1.71,528,2025-11-12
벤츠,32,1,31,11.143,4.808,84,2025-11-13
디스플레이,18,4,14,5.714,3.624,147,2025-11-13
xr,15,5,10,4.714,3.243,134,2025-11-13
갤럭시,11,9,2,5.143,1.792,96,2025-11-13
sk하이닉스,2,0,2,0.571,0.814,39,2025-11-13
vr,2,1,1,0.571,0.814,10,2025-11-13
bmw,1,0,1,0.143,0.622,10,2025-11-13
microsoft,1,0,1,0.143,0.622,1,2025-11-13
nvidia,1,0,1,0.143,0.622,16,2025-11-13
고해상도,1,0,1,0.143,0.622,2,2025-11-13
샤프,1,0,1,0.143,0.622,6,2025-11-13
선익시스템,1,0,1,0.143,0.622,6,2025-11-13
소니,1,0,1,0.143,0.622,5,2025-11-13
수율,1,0,1,0.143,0.622,5,2025-11-13
샤오미,2,1,1,0.857,0.593,26,2025-11-13
사이니지,1,0,1,0.286,0.465,6,2025-11-13
카카오,1,0,1,0.286,0.465,10,2025-11-13
니트,1,1,0,0.286,0.465,2,2025-11-13
저전력,1,1,0,0.286,0.465,4,2025-11-13
모바일,3,2,1,2.143,0.348,26,2025-11-13
lcd,1,0,1,0.429,0.345,17,2025-11-13
폴더블,5,17,-12,4.0,0.333,76,2025-11-13
oled,6,12,-6,5.0,0.309,231,2025-11-13
노트북,5,5,0,4.143,0.282,84,2025-11-13
양산,1,0,1,0.571,0.244,10,2025-11-13
삼성디스플레이,1,1,0,0.571,0.244,37,2025-11-13
ar,2,1,1,1.857,0.06,39,2025-11-13
amd,1,0,1,1.143,-0.069,46,2025-11-13
lg디스플레이,1,1,0,1.143,-0.069,81,2025-11-13
엔비디아,6,5,1,6.429,-0.121,180,2025-11-13
모니터,2,2,0,2.571,-0.219,94,2025-11-13
boe,1,1,0,1.571,-0.254,25,2025-11-13
아이폰,1,2,-1,2.0,-0.414,65,2025-11-13
스마트폰,3,2,1,4.571,-0.501,71,2025-11-13
애플,3,12,-9,6.286,-0.937,226,2025-11-13
lg전자,3,2,1,6.714,-1.034,207,2025-11-13
tv,5,10,-5,9.286,-1.059,210,2025-11-13
삼성전자,7,6,1,11.714,-1.066,534,2025-11-13
레노버,7,0,7,1.429,2.538,45,2025-11-14
디스플레이,12,18,-6,6.857,1.421,155,2025-11-14
고성능,1,0,1,0.143,0.622,24,2025-11-14
태블릿,1,0,1,0.143,0.622,17,2025-11-14
양산,2,1,1,0.857,0.593,12,2025-11-14
bmw,1,1,0,0.286,0.465,11,2025-11-14
폴더블,5,5,0,4.429,0.184,81,2025-11-14
삼성디스플레이,1,1,0,0.714,0.155,38,2025-11-14
샤오미,1,2,-1,1.0,0.0,27,2025-11-14
갤럭시,3,11,-8,5.286,-0.693,98,2025-11-14
xr,2,15,-13,4.286,-0.744,135,2025-11-14
lg전자,1,3,-2,3.429,-0.852,201,2025-11-14
삼성전자,4,7,-3,8.143,-1.075,516,2025-11-14
벤츠,3,32,-29,7.286,-1.159,87,2025-11-14
oled,1,6,-5,4.857,-1.204,232,2025-11-14
애플,1,3,-2,5.0,-1.236,224,2025-11-14
엔비디아,1,6,-5,6.0,-1.449,180,2025-11-14
