term,cur,prev,diff,ma7,z_like,total
hp,8,5,3,2.143,2.377,52
구글,8,3,5,3.0,1.83,66
폴더블,7,10,-3,3.571,1.186,209
패드,2,0,2,0.286,1.117,2
벤큐,3,1,2,0.857,1.113,16
xr,4,2,2,1.714,0.99,85
샤오미,2,0,2,0.429,0.95,12
태블릿,2,1,1,0.429,0.95,9
디스플레이,6,3,3,3.571,0.84,278
삼성디스플레이,2,1,1,0.571,0.814,79
엔비디아,4,3,1,2.143,0.754,98
sharp,2,0,2,0.714,0.697,27
apple,1,0,1,0.143,0.622,3
fmm,1,0,1,0.143,0.622,2
메이트북,1,0,1,0.143,0.622,1
sk하이닉스,5,5,0,3.286,0.609,129
모니터,4,9,-5,2.571,0.549,91
애플,8,8,0,6.143,0.534,272
tsmc,1,0,1,0.286,0.465,24
딥엑스,1,0,1,0.286,0.465,5
스마트워치,1,0,1,0.286,0.465,6
에어팟,1,1,0,0.286,0.465,2
화웨이,1,1,0,0.286,0.465,9
byd,1,0,1,0.429,0.345,12
인텔,1,0,1,0.429,0.345,32
asus,1,2,-1,0.571,0.244,7
bmw,1,0,1,0.857,0.074,16
lg화학,1,0,1,1.0,0.0,19
공급망,3,3,0,3.429,-0.15,53
선익시스템,1,0,1,1.429,-0.195,39
퀄컴,1,1,0,1.714,-0.309,38
oled,8,8,0,9.286,-0.318,370
아이폰,2,3,-1,2.857,-0.319,74
노트북,3,8,-5,4.286,-0.419,105
tv,3,5,-2,4.429,-0.46,132
삼성전자,8,14,-6,10.143,-0.512,354
갤럭시,3,15,-12,4.714,-0.541,290
lg전자,10,4,6,12.857,-0.623,274
ar,1,7,-6,3.143,-0.773,53
lg디스플레이,2,1,1,6.0,-1.16,150
