term,cur,prev,diff,ma7,z_like,total
스마트폰,4,1,3,1.714,0.99,82
vr,1,0,1,0.143,0.622,20
원익ips,1,1,0,0.286,0.465,5
fhd,1,2,-1,0.429,0.345,3
아이폰,3,0,3,2.286,0.284,66
boe,1,1,0,0.714,0.155,28
퀄컴,1,1,0,0.714,0.155,9
amd,1,0,1,0.857,0.074,12
xr,2,1,1,1.857,0.06,62
애플,5,8,-3,5.429,-0.129,159
sk하이닉스,2,2,0,2.429,-0.168,63
구글,1,1,0,2.0,-0.414,52
모니터,3,6,-3,4.571,-0.501,84
폴더블,1,9,-8,2.857,-0.69,54
tv,3,5,-2,5.429,-0.729,363
노트북,1,4,-3,3.143,-0.773,117
디스플레이,2,6,-4,5.0,-0.927,189
lcd,2,1,1,6.714,-1.313,58
lg전자,1,3,-2,5.429,-1.33,231
oled,4,5,-1,9.714,-1.388,292
삼성전자,4,10,-6,11.143,-1.647,398
