keyword,score
애플,0.9998361020873008
삼성,0.8886120512461423
중국,0.4796635597365646
디스플레이,0.4548730243595428
패널,0.4390286456888127
반도체,0.4050698403111138
고객,0.3983126196221971
미국,0.38321239956739866
아이,0.362301157790251
사이니지,0.34456009600398546
폴더블,0.31759987642594434
시니어,0.2759688908721693
경쟁,0.2601223156589893
장비,0.23321978236391977
이상,0.22867528030312678
이지,0.2205557927800683
현대,0.21975442002188697
전자,0.21456583343164237
생산,0.21166477314777654
로봇,0.2082139798097094
