cluster_id,keywords
0,"미국, 문화, 혁신상, 신세계, 혜택, 건강, 경험, 관광"
1,"개발, 생산, 제조, 효율, 설계"
2,애플
3,"벤츠, 솔루션, 인기, 매출, 브랜드, 할인, 폴더블, 점유율, 상품, 전기차, 게임, 키보드, 오전, 대학수학능력시험, 캠페, OLED, 손실, 구조, 레노버, 팝업, 인증, 소비, 대형, 최초, 기존, 칼레니우스, 개인, 시즌, 지적, 뷰티, 성공, 역할, 적용, 의미, 없이, 준비, 신제품, 하루, 카카오, 논의, 프리미엄, 사장, 출시, 인사, 가능, 엔비디아, 구축, 마이크, 시간, 대전, 지원, 오비맥주, 익산, 정관장, 이상, 아모레퍼시픽"
4,"시스템, 모니터, 데이터센터, 인프라, 인텔, 플랫폼, 서버"
5,"중국, 스마트폰, 구글, 갤럭시, 삼성, 배터리"
6,피부
7,반도체
