--- Sentiment Scaling Log (2026-01-13) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Platform_Company): score_raw=0.5479 -> score_final=0.5479
Topic 0 (Platform_Company): score_raw=0.5465 -> score_final=0.5465
Topic 0 (Platform_Company): score_raw=0.5322 -> score_final=0.5322
Topic 0 (Platform_Company): score_raw=0.5464 -> score_final=0.5464
Topic 0 (Platform_Company): score_raw=0.5440 -> score_final=0.5440
Topic 0 (Platform_Company): score_raw=0.5383 -> score_final=0.5383
Topic 0 (Platform_Company): score_raw=0.5331 -> score_final=0.5331
Topic 0 (Platform_Company): score_raw=0.5487 -> score_final=0.5487
Topic 0 (Platform_Company): score_raw=0.5393 -> score_final=0.5393
Topic 0 (Platform_Company): score_raw=0.5354 -> score_final=0.5354
Topic 0 (Platform_Company): score_raw=0.5487 -> score_final=0.5487
Topic 0 (Platform_Company): score_raw=0.5350 -> score_final=0.5350
Topic 0 (Platform_Company): score_raw=0.5310 -> score_final=0.5310
Topic 0 (Platform_Company): score_raw=0.5454 -> score_final=0.5454
Topic 0 (Platform_Company): score_raw=0.5417 -> score_final=0.5417
Topic 0 (Platform_Company): score_raw=0.5460 -> score_final=0.5460
Topic 0 (Platform_Company): score_raw=0.5385 -> score_final=0.5385
Topic 0 (Platform_Company): score_raw=0.5340 -> score_final=0.5340
Topic 0 (Platform_Company): score_raw=0.5484 -> score_final=0.5484
Topic 0 (Platform_Company): score_raw=0.5396 -> score_final=0.5396
Topic 0 (Platform_Company): score_raw=0.5423 -> score_final=0.5423
Topic 0 (Platform_Company): score_raw=0.5432 -> score_final=0.5432
Topic 0 (Platform_Company): score_raw=0.5435 -> score_final=0.5435
Topic 0 (Platform_Company): score_raw=0.5477 -> score_final=0.5477
Topic 0 (Platform_Company): score_raw=0.5353 -> score_final=0.5353
Topic 0 (Platform_Company): score_raw=0.5387 -> score_final=0.5387
Topic 0 (Platform_Company): score_raw=0.5403 -> score_final=0.5403
Topic 0 (Platform_Company): score_raw=0.5310 -> score_final=0.5310
Topic 0 (Platform_Company): score_raw=0.5288 -> score_final=0.5288
Topic 0 (Platform_Company): score_raw=0.5408 -> score_final=0.5408
Topic 0 (Platform_Company): score_raw=0.5361 -> score_final=0.5361
Topic 0 (Platform_Company): score_raw=0.5281 -> score_final=0.5281
Topic 0 (Platform_Company): score_raw=0.5407 -> score_final=0.5407
Topic 0 (Platform_Company): score_raw=0.5430 -> score_final=0.5430
Topic 0 (Platform_Company): score_raw=0.5481 -> score_final=0.5481
Topic 0 (Platform_Company): score_raw=0.5424 -> score_final=0.5424
Topic 0 (Platform_Company): score_raw=0.5472 -> score_final=0.5472
Topic 0 (Platform_Company): score_raw=0.5429 -> score_final=0.5429
Topic 0 (Platform_Company): score_raw=0.5281 -> score_final=0.5281
Topic 0 (Platform_Company): score_raw=0.5320 -> score_final=0.5320
Topic 0 (Platform_Company): score_raw=0.5428 -> score_final=0.5428
Topic 0 (Platform_Company): score_raw=0.5316 -> score_final=0.5316
Topic 0 (Platform_Company): score_raw=0.5370 -> score_final=0.5370
Topic 0 (Platform_Company): score_raw=0.5373 -> score_final=0.5373
Topic 0 (Platform_Company): score_raw=0.5434 -> score_final=0.5434
Topic 0 (Platform_Company): score_raw=0.5398 -> score_final=0.5398
