--- Sentiment Scaling Log (2026-01-04) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Set_Manufacturer): score_raw=0.5502 -> score_final=0.5502
Topic 0 (Set_Manufacturer): score_raw=0.5529 -> score_final=0.5529
Topic 0 (Set_Manufacturer): score_raw=0.5604 -> score_final=0.5604
Topic 0 (Set_Manufacturer): score_raw=0.5576 -> score_final=0.5576
Topic 0 (Set_Manufacturer): score_raw=0.5383 -> score_final=0.5383
Topic 0 (Set_Manufacturer): score_raw=0.5621 -> score_final=0.5621
Topic 0 (Set_Manufacturer): score_raw=0.5497 -> score_final=0.5497
Topic 0 (Set_Manufacturer): score_raw=0.5615 -> score_final=0.5615
Topic 0 (Set_Manufacturer): score_raw=0.5476 -> score_final=0.5476
Topic 0 (Set_Manufacturer): score_raw=0.5599 -> score_final=0.5599
Topic 0 (Set_Manufacturer): score_raw=0.5486 -> score_final=0.5486
Topic 0 (Set_Manufacturer): score_raw=0.5467 -> score_final=0.5467
Topic 0 (Set_Manufacturer): score_raw=0.5529 -> score_final=0.5529
Topic 0 (Set_Manufacturer): score_raw=0.5724 -> score_final=0.5724
Topic 0 (Set_Manufacturer): score_raw=0.5543 -> score_final=0.5543
Topic 0 (Set_Manufacturer): score_raw=0.5623 -> score_final=0.5623
Topic 0 (Set_Manufacturer): score_raw=0.5540 -> score_final=0.5540
Topic 0 (Set_Manufacturer): score_raw=0.5517 -> score_final=0.5517
Topic 0 (Set_Manufacturer): score_raw=0.5594 -> score_final=0.5594
Topic 0 (Set_Manufacturer): score_raw=0.5475 -> score_final=0.5475
Topic 0 (Set_Manufacturer): score_raw=0.5614 -> score_final=0.5614
Topic 0 (Set_Manufacturer): score_raw=0.5604 -> score_final=0.5604
Topic 0 (Set_Manufacturer): score_raw=0.5605 -> score_final=0.5605
Topic 0 (Set_Manufacturer): score_raw=0.5489 -> score_final=0.5489
Topic 0 (Set_Manufacturer): score_raw=0.5526 -> score_final=0.5526
Topic 0 (Set_Manufacturer): score_raw=0.5586 -> score_final=0.5586
Topic 0 (Set_Manufacturer): score_raw=0.5567 -> score_final=0.5567
Topic 0 (Set_Manufacturer): score_raw=0.5581 -> score_final=0.5581
Topic 0 (Set_Manufacturer): score_raw=0.5618 -> score_final=0.5618
Topic 0 (Set_Manufacturer): score_raw=0.5556 -> score_final=0.5556
Topic 0 (Set_Manufacturer): score_raw=0.5422 -> score_final=0.5422
Topic 0 (Set_Manufacturer): score_raw=0.5601 -> score_final=0.5601
Topic 0 (Set_Manufacturer): score_raw=0.5574 -> score_final=0.5574
Topic 0 (Set_Manufacturer): score_raw=0.5473 -> score_final=0.5473
Topic 0 (Set_Manufacturer): score_raw=0.5530 -> score_final=0.5530
Topic 0 (Set_Manufacturer): score_raw=0.5660 -> score_final=0.5660
Topic 0 (Set_Manufacturer): score_raw=0.5648 -> score_final=0.5648
Topic 0 (Set_Manufacturer): score_raw=0.5575 -> score_final=0.5575
Topic 0 (Set_Manufacturer): score_raw=0.5646 -> score_final=0.5646
Topic 0 (Set_Manufacturer): score_raw=0.5523 -> score_final=0.5523
Topic 0 (Set_Manufacturer): score_raw=0.5564 -> score_final=0.5564
Topic 0 (Set_Manufacturer): score_raw=0.5524 -> score_final=0.5524
Topic 0 (Set_Manufacturer): score_raw=0.5589 -> score_final=0.5589
