term,cur,prev,diff,total,ma7,z_like
tcl,13,1,12,117,6.429,1.859
lg디스플레이,12,1,11,126,9.286,0.671
oled,11,2,9,447,12.0,-0.224
kaist,10,0,10,42,2.429,2.959
삼성전자,10,3,7,463,21.143,-1.99
tv,9,6,3,456,14.714,-1.182
하이센스,8,0,8,35,1.714,2.722
스마트폰,5,2,3,106,3.571,0.494
ul,4,0,4,4,0.571,1.953
노트북,4,0,4,150,4.571,-0.182
아이폰,3,0,3,57,1.857,0.484
갤럭시,3,1,2,89,3.429,-0.15
애플,3,5,-2,174,5.571,-0.765
lg전자,3,9,-6,359,10.429,-1.756
올레드,2,0,2,39,0.714,0.697
현대모비스,2,3,-1,36,1.286,0.335
디스플레이,2,2,0,239,6.286,-1.222
galaxy,1,0,1,4,0.143,0.622
8k,1,0,1,1,0.143,0.622
meta,1,0,1,4,0.571,0.244
삼성디스플레이,1,0,1,130,0.714,0.155
tsmc,1,0,1,27,0.714,0.155
모바일,1,3,-2,44,1.143,-0.069
메타,1,2,-1,29,1.143,-0.069
엔비디아,1,0,1,85,1.429,-0.195
구글,1,1,0,63,1.571,-0.254
ar,1,2,-1,38,1.571,-0.254
sk하이닉스,1,1,0,56,1.714,-0.309
고성능,1,1,0,32,1.714,-0.309
모니터,1,1,0,120,2.714,-0.648
벤츠,1,2,-1,50,5.286,-1.299
