term,cur,prev,diff,total,ma7,z_like
디스플레이,27,12,15,207,11.286,3.605
tv,15,33,-18,263,13.857,0.242
삼성전자,15,23,-8,387,14.714,0.059
lg전자,9,19,-10,331,11.429,-0.554
udc,8,0,8,9,1.143,3.314
oled,7,35,-28,311,10.857,-0.898
애플,6,10,-4,210,4.857,0.357
모니터,5,6,-1,105,2.714,0.863
xr,5,2,3,104,3.714,0.439
도우인시스,4,0,4,5,0.571,1.953
기아,4,0,4,66,0.857,1.632
아이폰,4,9,-5,79,3.857,0.048
boe,4,5,-1,73,5.571,-0.468
엔비디아,3,2,1,87,2.143,0.348
노트북,3,2,1,94,2.286,0.284
폴더블,3,4,-1,109,2.857,0.053
레노버,3,8,-5,96,3.286,-0.102
lcd,3,3,0,48,4.714,-0.541
vr,2,0,2,14,0.429,0.95
asus,2,0,2,19,0.571,0.814
tcl,2,2,0,10,1.0,0.5
amd,2,7,-5,18,1.571,0.19
삼성디스플레이,2,3,-1,158,3.0,-0.366
갤럭시,2,8,-6,91,5.429,-1.03
intel,1,0,1,3,0.143,0.622
폭스바겐,1,0,1,3,0.143,0.622
갤럭시z플립,1,0,1,1,0.143,0.622
메타,1,1,0,31,0.286,0.465
nvidia,1,0,1,8,0.286,0.465
아이맥,1,1,0,2,0.286,0.465
인텔,1,1,0,46,0.571,0.244
퀄컴,1,0,1,39,0.571,0.244
아이패드,1,1,0,27,0.571,0.244
카카오,1,2,-1,13,0.571,0.244
고성능,1,3,-2,30,0.714,0.155
tsmc,1,0,1,25,0.714,0.155
올레드,1,0,1,18,1.0,0.0
구글,1,2,-1,73,2.286,-0.512
모바일,1,0,1,49,3.714,-0.927
hp,1,10,-9,48,3.714,-0.927
lg디스플레이,1,17,-16,116,4.429,-1.104
스마트폰,1,5,-4,108,4.429,-1.104
