--- Sentiment Scaling Log (2026-03-25) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Material_Supplier): score_raw=0.4943 -> score_final=0.4943
Topic 0 (Material_Supplier): score_raw=0.4641 -> score_final=0.4641
Topic 0 (Material_Supplier): score_raw=0.4645 -> score_final=0.4645
Topic 0 (Material_Supplier): score_raw=0.4815 -> score_final=0.4815
Topic 0 (Material_Supplier): score_raw=0.4654 -> score_final=0.4654
Topic 0 (Material_Supplier): score_raw=0.4685 -> score_final=0.4685
Topic 0 (Material_Supplier): score_raw=0.4685 -> score_final=0.4685
Topic 0 (Material_Supplier): score_raw=0.4631 -> score_final=0.4631
Topic 0 (Material_Supplier): score_raw=0.4681 -> score_final=0.4681
Topic 0 (Material_Supplier): score_raw=0.4648 -> score_final=0.4648
Topic 0 (Material_Supplier): score_raw=0.4661 -> score_final=0.4661
Topic 0 (Material_Supplier): score_raw=0.4688 -> score_final=0.4688
Topic 0 (Material_Supplier): score_raw=0.4641 -> score_final=0.4641
Topic 0 (Material_Supplier): score_raw=0.4687 -> score_final=0.4687
Topic 0 (Material_Supplier): score_raw=0.4758 -> score_final=0.4758
Topic 0 (Material_Supplier): score_raw=0.4732 -> score_final=0.4732
Topic 0 (Material_Supplier): score_raw=0.4722 -> score_final=0.4722
Topic 0 (Material_Supplier): score_raw=0.4657 -> score_final=0.4657
Topic 0 (Material_Supplier): score_raw=0.4641 -> score_final=0.4641
Topic 0 (Material_Supplier): score_raw=0.4687 -> score_final=0.4687
Topic 0 (Material_Supplier): score_raw=0.4627 -> score_final=0.4627
Topic 0 (Material_Supplier): score_raw=0.4713 -> score_final=0.4713
Topic 0 (Material_Supplier): score_raw=0.4720 -> score_final=0.4720
Topic 0 (Material_Supplier): score_raw=0.4769 -> score_final=0.4769
Topic 0 (Material_Supplier): score_raw=0.4745 -> score_final=0.4745
Topic 0 (Material_Supplier): score_raw=0.4769 -> score_final=0.4769
Topic 0 (Material_Supplier): score_raw=0.4640 -> score_final=0.4640
Topic 0 (Material_Supplier): score_raw=0.4771 -> score_final=0.4771
Topic 0 (Material_Supplier): score_raw=0.4913 -> score_final=0.4913
Topic 0 (Material_Supplier): score_raw=0.4720 -> score_final=0.4720
Topic 0 (Material_Supplier): score_raw=0.4621 -> score_final=0.4621
Topic 0 (Material_Supplier): score_raw=0.4715 -> score_final=0.4715
Topic 0 (Material_Supplier): score_raw=0.4667 -> score_final=0.4667
Topic 0 (Material_Supplier): score_raw=0.4686 -> score_final=0.4686
Topic 0 (Material_Supplier): score_raw=0.4723 -> score_final=0.4723
Topic 0 (Material_Supplier): score_raw=0.4702 -> score_final=0.4702
Topic 0 (Material_Supplier): score_raw=0.4687 -> score_final=0.4687
Topic 0 (Material_Supplier): score_raw=0.4706 -> score_final=0.4706
Topic 0 (Material_Supplier): score_raw=0.4718 -> score_final=0.4718
Topic 0 (Material_Supplier): score_raw=0.4550 -> score_final=0.4550
Topic 0 (Material_Supplier): score_raw=0.4676 -> score_final=0.4676
Topic 0 (Material_Supplier): score_raw=0.4773 -> score_final=0.4773
Topic 0 (Material_Supplier): score_raw=0.4885 -> score_final=0.4885
Topic 0 (Material_Supplier): score_raw=0.4588 -> score_final=0.4588
Topic 0 (Material_Supplier): score_raw=0.4696 -> score_final=0.4696
