term,cur,prev,diff,total,ma7,z_like
벤츠,16,1,15,34,2.571,5.158
올레드,15,1,14,24,2.571,4.774
uhd,12,0,12,14,1.857,4.293
퀄컴,18,3,15,70,5.429,3.775
샤오미,6,0,6,46,1.143,2.348
기아,5,1,4,20,1.429,1.627
tcl,6,1,5,73,2.286,1.479
sk하이닉스,7,2,5,72,3.0,1.464
필립스,2,0,2,8,0.286,1.117
스마트폰,5,2,3,117,3.0,0.732
고성능,2,0,2,19,0.857,0.593
공급망,2,1,1,36,1.0,0.5
원익ips,1,1,0,4,0.286,0.465
hp,1,0,1,46,0.286,0.465
csot,1,0,1,4,0.429,0.345
수율,1,0,1,5,0.429,0.345
오포,1,1,0,15,0.429,0.345
구글,2,1,1,51,1.286,0.335
현대모비스,2,0,2,31,1.429,0.26
boe,1,1,0,22,0.714,0.155
메타,1,0,1,20,0.857,0.074
인텔,1,0,1,33,1.143,-0.069
노트북,3,3,0,134,5.571,-0.765
엔비디아,1,1,0,203,3.286,-0.813
