term,cur,prev,diff,total,ma7,z_like
애플,25,19,6,213,10.571,3.394
맥북,21,9,12,56,4.714,5.135
oled,18,30,-12,346,19.714,-0.315
hp,15,1,14,64,3.0,4.392
디스플레이,13,10,3,288,9.714,0.798
tv,11,6,5,295,7.857,0.826
삼성전자,11,12,-1,411,17.286,-1.219
잉크젯,10,0,10,11,1.571,3.74
고해상도,9,0,9,9,1.286,3.615
노트북,8,7,1,114,4.0,1.333
레노버,8,20,-12,48,4.857,0.981
스마트폰,7,6,1,90,5.857,0.334
lg전자,7,1,6,229,6.0,0.29
모바일,5,4,1,44,2.571,0.933
xr,5,8,-3,90,3.286,0.609
롤러블,4,0,4,4,0.571,1.953
아이폰,4,4,0,62,2.143,0.754
엔비디아,4,2,2,113,3.143,0.309
갤럭시,4,8,-4,229,14.0,-2.109
ar,3,1,2,37,0.714,1.239
고성능,3,0,3,16,0.857,1.113
모니터,3,5,-2,110,4.714,-0.541
소니,2,0,2,12,0.286,1.117
기아,2,0,2,9,0.286,1.117
vr,2,0,2,18,0.429,0.95
공급망,2,0,2,19,0.571,0.814
카카오,2,0,2,46,0.857,0.593
화웨이,2,1,1,10,1.286,0.335
폴더블,2,3,-1,56,1.857,0.06
sk하이닉스,2,6,-4,60,2.143,-0.058
세미파이브,1,0,1,3,0.143,0.622
auo,1,0,1,1,0.143,0.622
macbook,1,0,1,1,0.143,0.622
리벨리온,1,0,1,1,0.143,0.622
오포,1,0,1,5,0.286,0.465
boe,1,0,1,44,0.429,0.345
한화시스템,1,2,-1,8,0.429,0.345
메타,1,2,-1,19,0.571,0.244
아이패드,1,2,-1,12,0.571,0.244
asus,1,0,1,11,0.571,0.244
tcl,1,2,-1,56,0.857,0.074
amd,1,5,-4,19,1.0,0.0
벤큐,1,5,-4,14,1.286,-0.134
구글,1,0,1,60,2.143,-0.464
퀄컴,1,2,-1,35,3.286,-0.813
샤오미,1,4,-3,40,5.0,-1.236
lg디스플레이,1,1,0,108,5.429,-1.33
