term,cur,prev,diff,ma7,z_like,total,date
갤럭시,1,0,1,0.571,0.244,63,2025-11-30
고성능,1,1,0,0.571,0.244,16,2025-11-30
하이센스,1,2,-1,0.714,0.155,7,2025-11-30
태블릿,1,5,-4,0.857,0.074,14,2025-11-30
애플,11,9,2,11.286,-0.066,235,2025-11-30
마이크로소프트,1,0,1,1.143,-0.069,10,2025-11-30
벤츠,1,7,-6,1.286,-0.134,161,2025-11-30
현대모비스,1,1,0,1.429,-0.195,44,2025-11-30
구글,1,2,-1,2.143,-0.464,39,2025-11-30
엔비디아,1,1,0,2.286,-0.512,206,2025-11-30
삼성디스플레이,4,23,-19,6.143,-0.616,143,2025-11-30
xr,2,9,-7,3.857,-0.627,94,2025-11-30
레노버,1,1,0,2.857,-0.69,73,2025-11-30
lg전자,6,9,-3,9.143,-0.781,223,2025-11-30
lg디스플레이,1,4,-3,3.286,-0.813,108,2025-11-30
아이폰,1,1,0,3.429,-0.852,80,2025-11-30
tv,1,4,-3,4.286,-1.07,206,2025-11-30
삼성전자,6,11,-5,13.286,-1.569,457,2025-11-30
tv,25,1,24,7.714,4.576,221,2025-12-01
oled,28,0,28,11.0,3.938,256,2025-12-01
모니터,13,3,10,3.429,3.356,104,2025-12-01
lg전자,14,6,8,9.286,1.165,199,2025-12-01
불량률,1,0,1,0.143,0.622,1,2025-12-01
ar,3,0,3,1.714,0.557,41,2025-12-01
sharp,1,0,1,0.571,0.244,11,2025-12-01
xr,5,2,3,4.429,0.184,95,2025-12-01
vr,1,0,1,0.714,0.155,15,2025-12-01
갤럭시,1,1,0,0.714,0.155,64,2025-12-01
노트북,2,3,-1,1.857,0.06,91,2025-12-01
sk하이닉스,2,0,2,2.143,-0.058,40,2025-12-01
인텔,2,6,-4,2.143,-0.058,49,2025-12-01
아이패드,1,0,1,1.143,-0.069,9,2025-12-01
공급망,1,2,-1,1.429,-0.195,28,2025-12-01
구글,1,1,0,2.143,-0.464,40,2025-12-01
폴더블,2,0,2,3.429,-0.501,89,2025-12-01
삼성전자,8,6,2,11.571,-0.811,431,2025-12-01
lg디스플레이,1,1,0,3.429,-0.852,86,2025-12-01
스마트폰,1,0,1,3.714,-0.927,83,2025-12-01
애플,7,11,-4,11.571,-1.039,225,2025-12-01
디스플레이,1,0,1,6.0,-1.449,184,2025-12-01
tv,19,25,-6,8.857,2.551,235,2025-12-02
올레드,5,0,5,0.714,2.323,39,2025-12-02
선익시스템,5,0,5,0.857,2.151,9,2025-12-02
boe,3,0,3,0.857,1.113,39,2025-12-02
모바일,2,0,2,0.429,0.95,43,2025-12-02
bmw,2,0,2,0.571,0.814,18,2025-12-02
tcl,1,0,1,0.143,0.622,14,2025-12-02
오포,1,0,1,0.143,0.622,4,2025-12-02
올레드tv,1,0,1,0.143,0.622,4,2025-12-02
저비용,1,0,1,0.143,0.622,1,2025-12-02
증착,1,0,1,0.143,0.622,1,2025-12-02
디스플레이,5,1,4,3.286,0.609,189,2025-12-02
양산,2,0,2,0.857,0.593,22,2025-12-02
갤럭시,2,1,1,0.857,0.593,64,2025-12-02
ar,3,3,0,1.714,0.557,41,2025-12-02
하이센스,2,0,2,1.0,0.5,9,2025-12-02
노트북,3,2,1,1.857,0.484,93,2025-12-02
증착기,1,0,1,0.286,0.465,3,2025-12-02
엔비디아,3,0,3,2.0,0.414,147,2025-12-02
byd,1,0,1,0.429,0.345,15,2025-12-02
기아,1,0,1,0.429,0.345,32,2025-12-02
카카오,1,0,1,0.429,0.345,8,2025-12-02
lcd,1,0,1,0.714,0.155,18,2025-12-02
폴더블,4,2,2,3.571,0.148,93,2025-12-02
tsmc,1,0,1,0.857,0.074,12,2025-12-02
hp,2,0,2,2.0,0.0,21,2025-12-02
인텔,2,2,0,2.143,-0.058,50,2025-12-02
공급망,1,1,0,1.286,-0.134,29,2025-12-02
아이폰,3,0,3,3.429,-0.15,80,2025-12-02
모니터,3,13,-10,3.429,-0.15,104,2025-12-02
lg전자,8,14,-6,9.143,-0.284,206,2025-12-02
삼성전자,9,8,1,11.143,-0.494,436,2025-12-02
lg디스플레이,2,1,1,3.429,-0.501,88,2025-12-02
sk하이닉스,1,2,-1,2.286,-0.512,40,2025-12-02
스마트폰,2,1,1,3.857,-0.627,84,2025-12-02
레노버,1,0,1,2.857,-0.69,73,2025-12-02
애플,7,7,0,10.429,-0.811,228,2025-12-02
oled,6,28,-22,10.857,-1.131,262,2025-12-02
갤럭시,13,2,11,2.714,3.885,76,2025-12-03
asus,6,0,6,1.143,2.348,23,2025-12-03
모바일,6,2,4,1.143,2.348,49,2025-12-03
dell,4,0,4,0.714,1.781,6,2025-12-03
태블릿,5,0,5,1.571,1.521,18,2025-12-03
삼성전자,14,9,5,8.714,1.337,447,2025-12-03
퀄컴,3,0,3,0.714,1.239,37,2025-12-03
카카오,3,1,2,0.857,1.113,11,2025-12-03
폴더블,8,4,4,4.571,1.093,100,2025-12-03
양산,2,2,0,0.714,0.697,24,2025-12-03
amd,1,0,1,0.143,0.622,19,2025-12-03
apple,1,0,1,0.143,0.622,4,2025-12-03
capex,1,0,1,0.143,0.622,2,2025-12-03
galaxy,1,0,1,0.143,0.622,1,2025-12-03
ul,1,0,1,0.143,0.622,1,2025-12-03
봉지,1,0,1,0.143,0.622,1,2025-12-03
디스플레이,5,5,0,3.286,0.609,189,2025-12-03
lcd,2,1,1,0.857,0.593,20,2025-12-03
lg전자,13,8,5,10.571,0.571,216,2025-12-03
boe,2,3,-1,1.0,0.5,41,2025-12-03
생산량,1,0,1,0.286,0.465,2,2025-12-03
tcl,1,1,0,0.286,0.465,15,2025-12-03
증착기,1,1,0,0.286,0.465,4,2025-12-03
기아,1,1,0,0.429,0.345,32,2025-12-03
vr,1,0,1,0.571,0.244,15,2025-12-03
샤오미,1,0,1,0.571,0.244,21,2025-12-03
bmw,1,2,-1,0.571,0.244,19,2025-12-03
lg디스플레이,4,2,2,3.714,0.098,90,2025-12-03
스마트폰,4,2,2,3.714,0.098,86,2025-12-03
올레드,1,5,-4,0.857,0.074,39,2025-12-03
구글,2,0,2,1.857,0.06,39,2025-12-03
인텔,2,2,0,2.0,0.0,51,2025-12-03
선익시스템,1,5,-4,1.0,0.0,10,2025-12-03
하이센스,1,2,-1,1.143,-0.069,10,2025-12-03
sk하이닉스,2,1,1,2.429,-0.168,42,2025-12-03
공급망,1,1,0,1.429,-0.195,28,2025-12-03
애플,8,7,1,9.143,-0.284,235,2025-12-03
tv,8,19,-11,9.286,-0.318,237,2025-12-03
ar,1,3,-2,1.857,-0.363,41,2025-12-03
아이폰,1,3,-2,2.571,-0.604,80,2025-12-03
모니터,1,3,-2,3.143,-0.773,104,2025-12-03
삼성디스플레이,1,0,1,4.143,-1.035,123,2025-12-03
oled,4,6,-2,9.0,-1.25,266,2025-12-03
레노버,15,0,15,4.714,3.243,88,2025-12-04
소니,5,0,5,0.714,2.323,7,2025-12-04
qled,4,0,4,0.571,1.953,9,2025-12-04
삼성전자,15,14,1,9.571,1.326,426,2025-12-04
노트북,5,0,5,2.0,1.243,89,2025-12-04
파나소닉,2,0,2,0.286,1.117,2,2025-12-04
tsmc,3,0,3,0.857,1.113,15,2025-12-04
아이폰,4,1,3,2.0,0.828,81,2025-12-04
ar,4,1,3,2.143,0.754,43,2025-12-04
엔비디아,3,0,3,1.571,0.634,143,2025-12-04
씽크패드,1,0,1,0.143,0.622,1,2025-12-04
갤럭시,5,13,-8,3.286,0.609,79,2025-12-04
폴더블,6,8,-2,4.429,0.506,104,2025-12-04
lcd,2,2,0,1.0,0.5,22,2025-12-04
dell,2,4,-2,1.0,0.5,8,2025-12-04
아마존,1,0,1,0.286,0.465,7,2025-12-04
오포,1,0,1,0.286,0.465,4,2025-12-04
태블릿,3,5,-2,2.0,0.414,21,2025-12-04
공급망,2,1,1,1.286,0.335,30,2025-12-04
bmw,1,1,0,0.714,0.155,20,2025-12-04
아이패드,1,0,1,0.857,0.074,10,2025-12-04
boe,1,2,-1,0.857,0.074,41,2025-12-04
애플,9,8,1,8.714,0.072,237,2025-12-04
lg전자,12,13,-1,11.714,0.065,226,2025-12-04
sk하이닉스,2,2,0,2.0,0.0,43,2025-12-04
올레드,1,1,0,1.0,0.0,39,2025-12-04
선익시스템,1,1,0,1.143,-0.069,11,2025-12-04
스마트폰,3,4,-1,3.286,-0.102,89,2025-12-04
구글,1,2,-1,1.429,-0.195,40,2025-12-04
모니터,3,1,2,3.571,-0.198,89,2025-12-04
lg디스플레이,3,4,-1,4.0,-0.333,92,2025-12-04
인텔,1,2,-1,2.143,-0.464,51,2025-12-04
oled,7,4,3,9.0,-0.5,258,2025-12-04
tv,7,8,-1,9.571,-0.628,230,2025-12-04
삼성디스플레이,2,1,1,4.286,-0.744,125,2025-12-04
