term,cur,prev,diff,total,ma7,z_like
애플,10,8,2,415,10.286,-0.068
아이폰,8,20,-12,275,9.571,-0.384
tv,7,5,2,189,4.429,0.828
폴더블,6,11,-5,300,11.0,-1.158
디스플레이,5,4,1,185,5.286,-0.087
oled,5,3,2,261,10.286,-1.256
스마트폰,4,3,1,99,4.286,-0.093
lg전자,4,5,-1,295,6.857,-0.79
삼성전자,3,5,-2,402,3.857,-0.289
tsmc,2,3,-1,13,1.0,0.5
lcd,2,2,0,33,2.714,-0.27
엔비디아,2,2,0,171,3.286,-0.457
바이두,1,0,1,3,0.143,0.622
비보,1,0,1,3,0.143,0.622
패드,1,0,1,2,0.143,0.622
갤럭시탭,1,0,1,1,0.143,0.622
픽셀,1,0,1,2,0.286,0.465
byd,1,0,1,16,0.429,0.345
폭스바겐,1,0,1,6,0.429,0.345
csot,1,1,0,5,0.429,0.345
샤오미,1,2,-1,48,0.571,0.244
벤츠,1,0,1,31,0.571,0.244
태블릿,1,0,1,11,0.571,0.244
인텔,1,0,1,27,1.0,0.0
boe,1,1,0,24,1.0,0.0
고효율,1,0,1,21,1.429,-0.195
ar,1,1,0,47,1.571,-0.254
구글,1,0,1,54,1.714,-0.309
모니터,1,1,0,165,2.429,-0.558
공급망,1,1,0,58,2.429,-0.558
갤럭시,1,3,-2,119,3.0,-0.732
xr,1,3,-2,89,3.571,-0.89
삼성디스플레이,1,3,-2,82,3.571,-0.89
노트북,1,0,1,137,4.143,-1.035
lg디스플레이,1,0,1,68,5.0,-1.236
