term,cur,prev,diff,ma7,z_like,total
tsmc,2,0,2,0.286,1.117,15
벤큐,2,0,2,0.286,1.117,10
소니,2,0,2,0.429,0.95,18
bmw,1,0,1,0.429,0.345,11
디스플레이,7,1,6,6.143,0.246,185
맥북,2,1,1,1.571,0.19,24
구글,2,4,-2,1.571,0.19,121
딥엑스,1,0,1,0.714,0.155,10
올레드,1,0,1,0.714,0.155,46
스마트폰,1,1,0,1.0,0.0,93
퀄컴,1,0,1,1.571,-0.254,44
tv,10,4,6,11.286,-0.295,264
애플,4,1,3,5.429,-0.429,146
모니터,1,0,1,2.571,-0.604,179
삼성전자,11,2,9,14.143,-0.66,528
노트북,2,2,0,4.0,-0.667,114
양산,1,0,1,2.857,-0.69,46
xr,1,1,0,4.143,-1.035,91
엔비디아,12,5,7,18.286,-1.191,226
lg전자,5,4,1,10.143,-1.229,283
oled,10,0,10,16.286,-1.248,319
