term,cur,prev,diff,ma7,z_like,total
tsmc,6,1,5,2.0,1.657,17
byd,2,0,2,0.429,0.95,7
인텔,4,0,4,0.714,1.781,29
kaist,7,0,7,1.143,2.831,25
공급망,6,2,4,2.143,1.565,36
hp,6,0,6,2.286,1.479,27
4k,3,0,3,0.714,1.239,13
bmw,2,0,2,0.429,0.95,13
화웨이,11,2,9,2.143,3.595,34
선익시스템,4,0,4,0.714,1.781,21
퀄컴,3,0,3,0.571,1.383,31
태블릿,2,0,2,0.429,0.95,12
시야각,16,0,16,2.286,5.46,16
ul,9,0,9,1.286,3.615,10
