term,cur,prev,diff,ma7,z_like,total
디스플레이,14,3,11,3.571,3.609,240
lg디스플레이,12,0,12,2.714,3.507,143
oled,19,8,11,7.143,3.229,356
모니터,9,5,4,3.286,2.032,85
아이폰,8,2,6,3.0,1.83,68
설비투자,4,0,4,0.714,1.781,7
boe,3,1,2,0.714,1.239,15
tsmc,3,1,2,0.714,1.239,23
픽셀,2,0,2,0.286,1.117,7
lg전자,14,7,7,9.714,1.041,275
sharp,2,0,2,0.429,0.95,20
아마존,2,1,1,0.429,0.95,29
엔비디아,4,0,4,1.857,0.907,89
lcd,2,0,2,0.714,0.697,21
삼성디스플레이,2,1,1,0.714,0.697,59
폴더블,12,31,-19,9.286,0.671,233
capex,1,0,1,0.143,0.622,2
rollable,1,0,1,0.143,0.622,1
마이크로소프트,1,0,1,0.143,0.622,8
발광층,1,0,1,0.143,0.622,1
아이맥,1,0,1,0.143,0.622,4
수율,1,1,0,0.286,0.465,6
구글,5,3,2,3.714,0.439,80
hp,2,1,1,1.286,0.335,56
소니,1,0,1,0.571,0.244,12
샤오미,1,1,0,0.571,0.244,11
asus,1,0,1,0.714,0.155,10
맥북,1,0,1,0.857,0.074,15
메타,1,0,1,1.0,0.0,27
스마트폰,3,5,-2,3.0,0.0,106
모바일,1,4,-3,1.0,0.0,44
tv,8,13,-5,8.429,-0.11,159
sk하이닉스,3,3,0,3.714,-0.244,99
ar,1,6,-5,1.571,-0.254,58
양산,2,3,-1,2.714,-0.27,49
카카오,1,0,1,1.857,-0.363,20
삼성전자,9,40,-31,10.857,-0.432,325
노트북,1,2,-1,2.286,-0.512,104
xr,1,4,-3,2.429,-0.558,81
인텔,1,2,-1,2.714,-0.648,39
갤럭시,4,2,2,6.571,-0.722,296
애플,8,15,-7,13.429,-1.164,292
