topic_id,topic_name,momentum_score
5,샤오미 일월오봉도,0.721
10,북한발 사이버 공격,0.345
3,Topic #3,0.299
0,AI 반도체 디스플레이 기술 경쟁,0.184
2,Topic #2,0.0
8,2026 수능 유의사항,0.0
9,Topic #9,0.0
6,아산 첨단산업 도시,-0.377
1,삼성전자 핵심 기술 동향,-0.604
7,삼성-픽티바 특허 소송,-0.732
4,Topic #4,-0.89
