term,cur,prev,diff,total,ma7,z_like
갤럭시,35,6,29,276,19.429,2.879
레노버,13,2,11,51,4.143,2.918
애플,12,18,-6,297,9.857,0.518
폴더블,12,6,6,240,12.429,-0.095
삼성전자,8,5,3,362,10.714,-0.635
디스플레이,8,5,3,324,15.143,-1.46
oled,7,9,-2,356,18.0,-2.098
tv,6,3,3,127,3.714,0.781
sk하이닉스,5,2,3,127,3.143,0.67
lcd,4,0,4,17,0.857,1.632
모니터,4,4,0,92,2.857,0.425
lg전자,4,10,-6,238,5.0,-0.309
아이폰,3,1,2,80,1.429,0.716
hp,3,1,2,45,2.0,0.414
스마트폰,3,2,1,105,2.571,0.165
구글,3,1,2,54,2.714,0.108
엔비디아,3,19,-16,100,4.0,-0.333
비디오월,2,0,2,2,0.286,1.117
tsmc,2,2,0,19,0.714,0.697
화웨이,2,2,0,8,0.714,0.697
공급망,2,0,2,41,1.0,0.5
노트북,2,2,0,99,1.857,0.06
xr,2,2,0,93,2.0,0.0
메타,2,4,-2,33,2.0,0.0
삼성디스플레이,2,0,2,86,3.429,-0.501
생산량,1,0,1,4,0.143,0.622
고효율,1,0,1,3,0.143,0.622
스마트워치,1,0,1,2,0.143,0.622
etri,1,0,1,16,0.286,0.465
bmw,1,0,1,10,0.286,0.465
하이센스,1,1,0,9,0.286,0.465
벤츠,1,1,0,6,0.286,0.465
태블릿,1,0,1,10,0.429,0.345
고성능,1,0,1,9,0.429,0.345
boe,1,2,-1,20,0.571,0.244
아마존,1,2,-1,9,0.571,0.244
맥북,1,0,1,18,0.857,0.074
nvidia,1,1,0,7,0.857,0.074
모바일,1,0,1,49,1.0,0.0
퀄컴,1,1,0,28,1.714,-0.309
amd,1,1,0,29,2.429,-0.558
lg디스플레이,1,4,-3,127,10.0,-2.162
