term,cur,prev,diff,ma7,z_like,total
ppi,3,0,3,0.429,1.554,3
lg전자,13,3,10,8.0,1.306,204
ar,2,0,2,0.571,0.814,31
메타,2,0,2,0.714,0.697,14
미디어텍,1,0,1,0.143,0.622,1
세미파이브,1,0,1,0.143,0.622,2
삼성전자,20,5,15,17.143,0.556,518
애플,5,4,1,3.714,0.439,188
공급망,1,1,0,0.429,0.345,32
퀄컴,3,0,3,2.429,0.223,42
현대모비스,1,0,1,0.714,0.155,41
모바일,1,2,-1,1.143,-0.069,47
고성능,1,2,-1,1.429,-0.195,19
구글,1,3,-2,1.429,-0.195,35
아이폰,1,3,-2,2.429,-0.558,62
xr,1,2,-1,2.714,-0.648,98
모니터,1,0,1,2.857,-0.69,92
노트북,1,2,-1,3.429,-0.852,100
tv,1,3,-2,4.857,-1.204,213
엔비디아,3,2,1,9.429,-1.579,244
삼성디스플레이,2,1,1,9.429,-1.825,105
