term,cur,prev,diff,total,ma7,z_like
lg전자,10,4,6,274,12.857,-0.623
hp,8,5,3,52,2.143,2.377
구글,8,3,5,66,3.0,1.83
애플,8,8,0,272,6.143,0.534
oled,8,8,0,370,9.286,-0.318
삼성전자,8,14,-6,354,10.143,-0.512
폴더블,7,10,-3,209,3.571,1.186
디스플레이,6,3,3,278,3.571,0.84
sk하이닉스,5,5,0,129,3.286,0.609
xr,4,2,2,85,1.714,0.99
엔비디아,4,3,1,98,2.143,0.754
모니터,4,9,-5,91,2.571,0.549
벤큐,3,1,2,16,0.857,1.113
공급망,3,3,0,53,3.429,-0.15
노트북,3,8,-5,105,4.286,-0.419
tv,3,5,-2,132,4.429,-0.46
갤럭시,3,15,-12,290,4.714,-0.541
패드,2,0,2,2,0.286,1.117
샤오미,2,0,2,12,0.429,0.95
태블릿,2,1,1,9,0.429,0.95
삼성디스플레이,2,1,1,79,0.571,0.814
sharp,2,0,2,27,0.714,0.697
아이폰,2,3,-1,74,2.857,-0.319
lg디스플레이,2,1,1,150,6.0,-1.16
apple,1,0,1,3,0.143,0.622
fmm,1,0,1,2,0.143,0.622
메이트북,1,0,1,1,0.143,0.622
tsmc,1,0,1,24,0.286,0.465
화웨이,1,1,0,9,0.286,0.465
스마트워치,1,0,1,6,0.286,0.465
딥엑스,1,0,1,5,0.286,0.465
에어팟,1,1,0,2,0.286,0.465
인텔,1,0,1,32,0.429,0.345
byd,1,0,1,12,0.429,0.345
asus,1,2,-1,7,0.571,0.244
bmw,1,0,1,16,0.857,0.074
lg화학,1,0,1,19,1.0,0.0
선익시스템,1,0,1,39,1.429,-0.195
퀄컴,1,1,0,38,1.714,-0.309
ar,1,7,-6,53,3.143,-0.773
