term,cur,prev,diff,ma7,z_like,total
레노버,27,0,27,5.0,6.798,72
oled,27,1,26,7.571,5.179,256
엔비디아,21,1,20,5.0,4.944,200
lg디스플레이,19,8,11,4.143,4.895,104
bmw,8,0,8,1.429,2.994,19
byd,4,0,4,0.714,1.781,16
kaist,3,0,3,0.429,1.554,10
노트북,7,2,5,3.0,1.464,95
아이폰,5,0,5,2.143,1.16,77
한미반도체,2,0,2,0.286,1.117,5
기아,4,1,3,1.571,1.078,21
csot,1,0,1,0.143,0.622,4
갤럭시북,1,0,1,0.143,0.622,3
딥엑스,1,0,1,0.143,0.622,6
뷰소닉,1,0,1,0.143,0.622,6
오포,1,0,1,0.143,0.622,3
원익ips,1,0,1,0.143,0.622,4
lcd,2,2,0,0.857,0.593,20
4k,1,0,1,0.286,0.465,7
nvidia,1,0,1,0.286,0.465,17
qled,1,0,1,0.286,0.465,17
소니,1,0,1,0.286,0.465,6
sharp,1,0,1,0.429,0.345,12
sk하이닉스,2,3,-1,1.286,0.335,42
공급망,1,0,1,0.571,0.244,35
양산,1,0,1,0.571,0.244,13
스마트폰,2,1,1,1.571,0.19,72
삼성전자,13,29,-16,12.286,0.159,569
디스플레이,10,19,-9,9.571,0.105,183
알파벳,1,1,0,1.143,-0.069,10
애플,6,9,-3,6.429,-0.121,246
삼성디스플레이,1,0,1,1.429,-0.195,45
인텔,1,0,1,1.429,-0.195,61
구글,1,2,-1,1.429,-0.195,34
tv,5,1,4,5.714,-0.211,229
lg전자,2,0,2,3.0,-0.366,205
xr,3,1,2,4.429,-0.46,127
모바일,1,2,-1,2.857,-0.69,41
벤츠,2,24,-22,13.714,-2.491,147
