date,semantic_key,topic_id,avg_sentiment,article_count
2025-11-13,Foldable_Display_Topic,8,0.6775,515
2025-11-14,Panel_Manufacturer,0,0.4902,524
2025-11-14,Quantum_Dot_Topic,1,0.49,431
2025-11-14,Transparent_Display_Topic,2,0.4902,439
2025-11-14,IT_OLED_Topic,3,0.4899,389
2025-11-14,Automotive_Display_Topic,4,0.4906,476
2025-11-14,MicroLED_Topic,5,0.4904,421
2025-11-14,TV_Display_Topic,6,0.49,434
2025-11-14,Flexible_Display_Topic,7,0.4905,470
2025-11-14,Foldable_Display_Topic,8,0.4907,458
2025-11-14,Set_Manufacturer,9,0.4909,462
2025-11-14,Display_Materials_Topic,10,0.4904,498
2025-11-15,Panel_Manufacturer,0,0.4979,263
2025-11-15,Set_Manufacturer,1,0.4993,362
2025-11-16,Foldable_Display_Topic,0,0.5054,315
2025-11-16,Flexible_Display_Topic,1,0.5055,323
2025-11-17,Display_Materials_Topic,0,0.5197,441
2025-11-17,Flexible_Display_Topic,1,0.5198,410
2025-11-17,Panel_Manufacturer,2,0.5206,357
2025-11-17,MicroLED_Topic,3,0.5202,411
2025-11-17,Foldable_Display_Topic,4,0.5198,418
2025-11-17,Set_Manufacturer,5,0.5203,397
2025-11-17,Automotive_Display_Topic,6,0.5204,313
