term,cur,prev,diff,total,ma7,z_like
tv,28,0,28,342,20.286,1.402
디스플레이,12,2,10,226,4.286,2.513
vr,10,0,10,54,2.429,2.959
삼성전자,10,5,5,514,16.714,-1.32
kaist,9,0,9,28,1.286,3.615
ar,8,0,8,39,1.143,3.314
모바일,7,2,5,76,4.143,0.941
lg전자,5,1,4,244,18.429,-2.537
소니,4,1,3,16,1.714,0.99
oled,4,6,-2,329,12.143,-1.816
애플,3,3,0,266,8.143,-1.335
해상도,2,0,2,2,0.286,1.117
저전력,2,0,2,7,0.429,0.95
xr,2,1,1,115,2.857,-0.319
구글,2,6,-4,60,3.286,-0.457
tsmc,1,0,1,14,0.143,0.622
고해상도,1,0,1,12,0.143,0.622
딥엑스,1,0,1,6,0.143,0.622
픽셀,1,0,1,5,0.143,0.622
사이니지,1,0,1,2,0.143,0.622
애플워치,1,0,1,2,0.143,0.622
편광판,1,0,1,1,0.143,0.622
메타,1,2,-1,22,0.571,0.244
공급망,1,1,0,39,1.143,-0.069
양산,1,0,1,61,2.143,-0.464
갤럭시,1,3,-2,134,2.286,-0.512
sk하이닉스,1,0,1,75,2.429,-0.558
노트북,1,2,-1,125,2.857,-0.69
아이폰,1,5,-4,109,3.429,-0.852
