term,cur,prev,diff,total,ma7,z_like
kaist,9,0,9,28,1.286,3.615
ar,8,0,8,39,1.143,3.314
vr,10,0,10,54,2.429,2.959
디스플레이,12,2,10,226,4.286,2.513
tv,28,0,28,342,20.286,1.402
해상도,2,0,2,2,0.286,1.117
소니,4,1,3,16,1.714,0.99
저전력,2,0,2,7,0.429,0.95
모바일,7,2,5,76,4.143,0.941
편광판,1,0,1,1,0.143,0.622
사이니지,1,0,1,2,0.143,0.622
애플워치,1,0,1,2,0.143,0.622
픽셀,1,0,1,5,0.143,0.622
딥엑스,1,0,1,6,0.143,0.622
고해상도,1,0,1,12,0.143,0.622
tsmc,1,0,1,14,0.143,0.622
공급망,1,1,0,39,1.143,-0.069
xr,2,1,1,115,2.857,-0.319
양산,1,0,1,61,2.143,-0.464
sk하이닉스,1,0,1,75,2.429,-0.558
애플,3,3,0,266,8.143,-1.335
lg전자,5,1,4,244,18.429,-2.537
