term,cur,prev,diff,ma7,z_like,total
맥북,6,0,6,1.0,2.5,15
현대차,5,0,5,0.857,2.151,28
갤럭시,4,0,4,0.857,1.632,26
아이폰,4,2,2,0.857,1.632,27
공급망,4,0,4,1.0,1.5,12
그램,2,0,2,0.286,1.117,2
ltpo,2,0,2,0.286,1.117,4
화웨이,2,0,2,0.286,1.117,5
아이패드,2,0,2,0.286,1.117,8
tsmc,2,0,2,0.286,1.117,14
삼성디스플레이,2,0,2,0.286,1.117,33
고효율,2,0,2,0.429,0.95,3
패널,2,1,1,0.429,0.95,11
