term,cur,prev,diff,total,ma7,z_like
tcl,4,0,4,15,0.571,1.953
엔비디아,6,2,4,63,1.857,1.753
현대모비스,3,1,2,60,0.571,1.383
양산,3,0,3,19,0.714,1.239
인텔,3,2,1,44,0.714,1.239
ar,3,1,2,51,1.143,0.898
sk하이닉스,3,1,2,49,1.286,0.803
스마트워치,2,1,1,11,0.714,0.697
huawei,1,0,1,1,0.143,0.622
boe,1,0,1,57,0.143,0.622
스마트폰,4,0,4,112,2.714,0.486
sharp,1,0,1,6,0.286,0.465
amd,1,0,1,15,0.286,0.465
레노버,2,0,2,99,1.143,0.414
샤오미,1,0,1,12,0.429,0.345
벤츠,1,0,1,66,0.429,0.345
4k,1,0,1,12,0.714,0.155
공급망,1,1,0,19,0.714,0.155
폴더블,4,3,1,104,3.714,0.098
oled,8,2,6,282,8.429,-0.11
아이폰,2,0,2,76,2.714,-0.27
애플,4,2,2,193,5.857,-0.543
lg디스플레이,1,0,1,126,3.714,-0.927
삼성디스플레이,1,0,1,115,4.857,-1.204
