term,cur,prev,diff,total,ma7,z_like
한미반도체,19,0,19,19,2.714,6.151
모바일,17,1,16,48,3.143,4.998
스마트폰,14,4,10,102,5.0,2.781
lg전자,12,11,1,303,8.857,0.79
애플,11,8,3,340,11.0,0.0
삼성전자,11,12,-1,399,12.286,-0.285
노트북,8,2,6,106,3.143,1.752
xr,6,4,2,131,3.429,0.902
폴더블,6,4,2,162,5.714,0.084
oled,6,8,-2,260,8.714,-0.687
아이폰,5,9,-4,103,4.429,0.184
tv,5,2,3,230,5.143,-0.044
모니터,4,1,3,104,4.0,0.0
갤럭시,4,9,-5,93,5.857,-0.543
sk하이닉스,4,8,-4,137,8.143,-1.075
디스플레이,3,15,-12,236,8.857,-1.473
ar,2,0,2,49,0.571,0.814
hp,2,0,2,27,0.714,0.697
tsmc,2,3,-1,14,1.143,0.414
공급망,2,0,2,51,1.429,0.26
인텔,2,1,1,34,1.857,0.06
그램,1,0,1,1,0.143,0.622
lg화학,1,0,1,17,0.286,0.465
byd,1,0,1,14,0.286,0.465
오포,1,0,1,6,0.286,0.465
카카오,1,1,0,12,0.429,0.345
구글,1,3,-2,38,1.714,-0.309
엔비디아,1,0,1,93,2.286,-0.512
선익시스템,1,10,-9,34,2.571,-0.604
lg디스플레이,1,5,-4,118,3.571,-0.89
삼성디스플레이,1,2,-1,63,3.714,-0.927
