term,cur,prev,diff,total,ma7,z_like
lg전자,6,20,-14,264,10.286,-1.019
노트북,3,2,1,102,3.857,-0.289
tv,3,21,-18,140,6.143,-0.904
애플,3,14,-11,268,7.143,-1.128
lg디스플레이,2,1,1,138,1.429,0.26
xr,2,3,-1,77,2.286,-0.114
구글,2,11,-9,78,4.857,-0.892
갤럭시,2,13,-11,293,7.714,-1.513
소니,1,0,1,10,0.286,0.465
한화솔루션,1,0,1,2,0.286,0.465
모바일,1,0,1,42,0.429,0.345
기아,1,0,1,35,0.429,0.345
양산,1,0,1,34,1.857,-0.363
카카오,1,11,-10,20,1.857,-0.363
엔비디아,1,2,-1,88,2.0,-0.414
아이폰,1,4,-3,69,2.0,-0.414
공급망,1,3,-2,54,2.0,-0.414
스마트폰,1,5,-4,102,2.714,-0.648
sk하이닉스,1,13,-12,126,4.0,-1.0
oled,1,9,-8,359,6.0,-1.449
삼성전자,1,10,-9,299,6.143,-1.478
