keyword,score
패널,0.9210591961271222
아이폰,0.8072308396973442
애플,0.6223623775875013
디스플레이,0.5252283355095344
장비,0.47675683544198355
삼성,0.4378270793878633
고객,0.3972265876454999
반도체,0.3757759397343976
아쿠아퓨어,0.3641750075476158
시스템,0.35301474219559154
쿠쿠,0.34118212825775696
이상,0.3405972448406009
중국,0.33851031129500203
출하량,0.33156765379984066
모니터,0.30910173691002774
충전,0.29282967966353013
필터,0.2918305895606876
정원,0.2809360177495817
노트북,0.279580008426293
신제품,0.2760939113176009
