term,cur,prev,diff,total,ma7,z_like
lg,41,0,41,297,8.286,8.435
lg전자,42,1,41,88,8.714,8.423
애플,35,1,34,118,6.571,7.978
현대차,7,0,7,30,1.143,2.831
맥북,6,0,6,15,1.0,2.5
갤럭시,6,0,6,28,1.143,2.348
아이폰,5,2,3,28,1.0,2.0
패널,4,1,3,13,0.714,1.781
공급망,4,0,4,12,1.0,1.5
고해상도,2,0,2,2,0.286,1.117
그램,2,0,2,2,0.286,1.117
ltpo,2,0,2,4,0.286,1.117
화웨이,2,0,2,5,0.286,1.117
아이패드,2,0,2,8,0.286,1.117
tsmc,2,0,2,14,0.286,1.117
삼성디스플레이,2,0,2,33,0.286,1.117
고효율,2,0,2,3,0.429,0.95
수율,2,0,2,4,0.429,0.95
ar,2,0,2,30,0.429,0.95
게이밍,2,0,2,12,0.571,0.814
엔비디아,2,0,2,11,0.857,0.593
폴더블,2,1,1,31,1.0,0.5
기아,1,1,0,4,0.286,0.465
고성능,1,0,1,12,0.286,0.465
차세대,2,1,1,40,1.429,0.26
4k,1,0,1,4,0.571,0.244
sk하이닉스,1,0,1,26,0.714,0.155
한화,1,0,1,39,1.429,-0.195
