term,cur,prev,diff,ma7,z_like,total,date
퀀텀닷,1,0,1,0.143,0.622,2,2026-01-17
패드,1,0,1,0.143,0.622,3,2026-01-17
퓨리오사,1,0,1,0.143,0.622,1,2026-01-17
벤츠,3,7,-4,1.714,0.557,25,2026-01-17
vr,1,0,1,0.286,0.465,9,2026-01-17
샤오미,1,0,1,0.286,0.465,14,2026-01-17
bmw,1,1,0,0.286,0.465,23,2026-01-17
boe,1,1,0,0.286,0.465,23,2026-01-17
sk하이닉스,3,2,1,2.143,0.348,40,2026-01-17
4k,1,0,1,0.429,0.345,8,2026-01-17
고성능,1,1,0,0.429,0.345,16,2026-01-17
메타,2,0,2,1.286,0.335,19,2026-01-17
공급망,1,0,1,0.571,0.244,19,2026-01-17
모바일,1,1,0,0.714,0.155,64,2026-01-17
노트북,6,2,4,5.571,0.128,115,2026-01-17
양산,1,1,0,0.857,0.074,29,2026-01-17
hp,4,1,3,4.0,0.0,43,2026-01-17
폴더블,2,2,0,2.143,-0.058,82,2026-01-17
아이폰,2,3,-1,2.143,-0.058,68,2026-01-17
엔비디아,3,2,1,3.286,-0.102,90,2026-01-17
oled,11,16,-5,12.286,-0.285,451,2026-01-17
알파벳,1,0,1,2.0,-0.414,15,2026-01-17
xr,1,2,-1,2.286,-0.512,57,2026-01-17
삼성디스플레이,1,3,-2,2.286,-0.512,161,2026-01-17
구글,2,1,1,3.714,-0.586,52,2026-01-17
인텔,2,2,0,3.857,-0.627,52,2026-01-17
디스플레이,9,31,-22,12.429,-0.758,277,2026-01-17
스마트폰,2,4,-2,4.571,-0.819,89,2026-01-17
tv,5,14,-9,9.0,-1.0,349,2026-01-17
삼성전자,6,6,0,11.571,-1.266,516,2026-01-17
lg전자,4,6,-2,13.143,-1.977,353,2026-01-17
sk하이닉스,4,3,1,2.714,0.486,44,2026-01-18
apple,1,0,1,0.286,0.465,3,2026-01-18
카카오,1,0,1,0.286,0.465,12,2026-01-18
구글,6,2,4,4.571,0.455,57,2026-01-18
bmw,1,1,0,0.429,0.345,24,2026-01-18
boe,1,1,0,0.429,0.345,20,2026-01-18
vr,1,1,0,0.429,0.345,8,2026-01-18
메타,1,2,-1,1.429,-0.195,19,2026-01-18
아이폰,1,2,-1,1.857,-0.363,65,2026-01-18
벤츠,1,3,-2,1.857,-0.363,26,2026-01-18
xr,1,1,0,2.286,-0.512,53,2026-01-18
lg디스플레이,1,5,-4,2.714,-0.648,122,2026-01-18
노트북,3,6,-3,5.714,-0.801,115,2026-01-18
엔비디아,1,3,-2,3.286,-0.813,88,2026-01-18
삼성전자,6,6,0,9.857,-0.932,507,2026-01-18
애플,1,13,-12,8.0,-1.828,166,2026-01-18
tv,1,5,-4,8.714,-1.952,335,2026-01-18
lg전자,1,4,-3,12.714,-2.566,345,2026-01-18
갤럭시북,1,0,1,0.143,0.622,2,2026-01-19
그램,1,0,1,0.143,0.622,29,2026-01-19
사이니지,1,0,1,0.143,0.622,1,2026-01-19
샤오펑,1,0,1,0.143,0.622,1,2026-01-19
터치id,1,0,1,0.143,0.622,1,2026-01-19
모바일,2,0,2,0.857,0.593,64,2026-01-19
양산,2,0,2,1.0,0.5,30,2026-01-19
설비투자,1,0,1,0.286,0.465,3,2026-01-19
아이폰,3,1,2,2.143,0.348,63,2026-01-19
공급망,1,0,1,0.571,0.244,20,2026-01-19
tsmc,2,0,2,1.714,0.124,23,2026-01-19
폴더블,2,0,2,2.0,0.0,80,2026-01-19
xr,2,1,1,2.0,0.0,53,2026-01-19
sk하이닉스,3,4,-1,3.0,0.0,44,2026-01-19
lg전자,9,1,8,10.143,-0.273,347,2026-01-19
스마트폰,2,0,2,3.571,-0.544,87,2026-01-19
구글,2,6,-4,4.571,-0.819,58,2026-01-19
노트북,2,3,-1,5.0,-0.927,116,2026-01-19
삼성전자,5,6,-1,9.429,-1.088,505,2026-01-19
oled,4,0,4,8.286,-1.105,445,2026-01-19
tv,2,1,1,7.429,-1.457,327,2026-01-19
애플,1,1,0,7.571,-1.752,163,2026-01-19
노트북,13,2,11,5.571,2.211,129,2026-01-20
맥북,4,0,4,0.714,1.781,12,2026-01-20
oled,13,4,9,7.714,1.399,458,2026-01-20
샤오미,3,0,3,0.571,1.383,16,2026-01-20
ar,4,0,4,1.286,1.272,31,2026-01-20
vr,3,0,3,0.714,1.239,11,2026-01-20
아이패드,2,0,2,0.286,1.117,4,2026-01-20
애플,11,1,10,7.143,1.05,173,2026-01-20
하이센스,2,0,2,0.429,0.95,23,2026-01-20
갤럭시북,2,1,1,0.429,0.95,4,2026-01-20
폴더블,4,2,2,2.0,0.828,83,2026-01-20
삼성전자,10,5,5,7.143,0.778,505,2026-01-20
아이폰,4,3,1,2.143,0.754,65,2026-01-20
픽셀,1,0,1,0.143,0.622,6,2026-01-20
sk하이닉스,5,3,2,3.286,0.609,47,2026-01-20
삼성디스플레이,2,0,2,0.857,0.593,161,2026-01-20
스마트폰,4,2,2,2.571,0.549,89,2026-01-20
asus,1,0,1,0.286,0.465,8,2026-01-20
기아,1,0,1,0.286,0.465,57,2026-01-20
수율,1,0,1,0.286,0.465,2,2026-01-20
카카오,1,0,1,0.286,0.465,11,2026-01-20
패드,1,0,1,0.286,0.465,3,2026-01-20
lcd,2,0,2,1.143,0.414,28,2026-01-20
hud,1,0,1,0.429,0.345,4,2026-01-20
고성능,1,0,1,0.429,0.345,16,2026-01-20
hp,2,0,2,1.286,0.335,43,2026-01-20
양산,2,2,0,1.286,0.335,31,2026-01-20
amd,1,0,1,0.714,0.155,27,2026-01-20
tcl,1,0,1,0.714,0.155,40,2026-01-20
tv,7,2,5,6.714,0.08,331,2026-01-20
갤럭시,1,0,1,1.286,-0.134,66,2026-01-20
lg디스플레이,1,0,1,1.714,-0.309,122,2026-01-20
tsmc,1,2,-1,1.714,-0.309,23,2026-01-20
구글,2,2,0,2.857,-0.319,59,2026-01-20
엔비디아,1,0,1,2.571,-0.604,86,2026-01-20
모니터,1,0,1,3.0,-0.732,207,2026-01-20
인텔,1,0,1,3.143,-0.773,50,2026-01-20
lg전자,2,9,-7,8.429,-1.647,346,2026-01-20
디스플레이,1,0,1,7.857,-1.803,236,2026-01-20
tv,67,7,60,14.714,10.812,391,2026-01-21
oled,43,13,30,12.857,6.573,498,2026-01-21
소니,16,0,16,2.286,5.46,25,2026-01-21
모니터,16,1,15,4.286,3.815,222,2026-01-21
tcl,11,1,10,2.143,3.595,51,2026-01-21
삼성전자,19,10,9,8.286,2.762,521,2026-01-21
갤럭시,8,1,7,2.0,2.485,72,2026-01-21
lg전자,19,2,17,10.429,2.027,355,2026-01-21
스마트폰,8,4,4,3.0,1.83,94,2026-01-21
엔비디아,5,1,4,1.714,1.423,91,2026-01-21
레노버,3,0,3,0.714,1.239,96,2026-01-21
boe,3,0,3,0.857,1.113,19,2026-01-21
노트북,9,13,-4,5.714,0.969,135,2026-01-21
모바일,3,0,3,1.143,0.898,67,2026-01-21
vr,3,3,0,1.143,0.898,13,2026-01-21
기아,2,1,1,0.571,0.814,59,2026-01-21
byd,1,0,1,0.143,0.622,4,2026-01-21
galaxy,1,0,1,0.143,0.622,4,2026-01-21
ltpo,1,0,1,0.143,0.622,1,2026-01-21
udc,1,0,1,0.143,0.622,3,2026-01-21
올레드,1,0,1,0.143,0.622,36,2026-01-21
요가,1,0,1,0.143,0.622,1,2026-01-21
편광판,1,0,1,0.143,0.622,3,2026-01-21
kaist,1,0,1,0.286,0.465,27,2026-01-21
qled,1,0,1,0.286,0.465,7,2026-01-21
생산능력,1,0,1,0.286,0.465,5,2026-01-21
픽셀,1,1,0,0.286,0.465,7,2026-01-21
고효율,1,0,1,0.429,0.345,4,2026-01-21
asus,1,1,0,0.429,0.345,9,2026-01-21
카카오,1,1,0,0.429,0.345,12,2026-01-21
lcd,2,2,0,1.286,0.335,30,2026-01-21
양산,2,2,0,1.286,0.335,33,2026-01-21
hp,2,2,0,1.429,0.26,45,2026-01-21
amd,1,1,0,0.571,0.244,28,2026-01-21
고성능,1,1,0,0.571,0.244,17,2026-01-21
lg디스플레이,2,1,1,1.857,0.06,124,2026-01-21
sk하이닉스,3,5,-2,3.143,-0.052,50,2026-01-21
xr,1,0,1,1.571,-0.254,54,2026-01-21
인텔,2,1,1,2.714,-0.27,52,2026-01-21
tsmc,1,1,0,1.714,-0.309,23,2026-01-21
아이폰,1,4,-3,2.0,-0.414,65,2026-01-21
구글,1,2,-1,2.429,-0.558,60,2026-01-21
디스플레이,3,1,2,7.857,-1.277,238,2026-01-21
애플,1,11,-10,6.0,-1.449,170,2026-01-21
소니,24,16,8,5.714,5.393,49,2026-01-22
tcl,19,11,8,4.429,4.694,70,2026-01-22
삼성디스플레이,16,0,16,3.143,4.637,175,2026-01-22
레노버,14,3,11,2.571,4.39,110,2026-01-22
tv,33,67,-34,18.429,2.753,416,2026-01-22
고성능,7,1,6,1.571,2.409,23,2026-01-22
oled,27,43,-16,16.286,2.128,517,2026-01-22
갤럭시,6,8,-2,2.429,1.396,75,2026-01-22
현대모비스,2,0,2,0.286,1.117,31,2026-01-22
태블릿,2,0,2,0.429,0.95,14,2026-01-22
lg전자,10,19,-9,7.286,0.734,362,2026-01-22
모바일,3,3,0,1.429,0.716,63,2026-01-22
sony,1,0,1,0.143,0.622,1,2026-01-22
아이폰,4,1,3,2.571,0.549,63,2026-01-22
터치id,1,0,1,0.286,0.465,2,2026-01-22
kaist,1,1,0,0.286,0.465,28,2026-01-22
ltpo,1,1,0,0.286,0.465,2,2026-01-22
xr,2,1,1,1.286,0.335,54,2026-01-22
asus,1,1,0,0.571,0.244,10,2026-01-22
기아,1,2,-1,0.714,0.155,59,2026-01-22
디스플레이,8,3,5,7.429,0.153,240,2026-01-22
폴더블,2,0,2,1.714,0.124,75,2026-01-22
boe,1,3,-2,1.0,0.0,20,2026-01-22
엔비디아,2,5,-3,2.0,0.0,93,2026-01-22
인텔,1,2,-1,1.143,-0.069,53,2026-01-22
애플,5,1,4,5.857,-0.251,158,2026-01-22
lg디스플레이,1,2,-1,1.714,-0.309,123,2026-01-22
삼성전자,7,19,-12,8.429,-0.366,506,2026-01-22
노트북,4,9,-5,5.571,-0.468,134,2026-01-22
sk하이닉스,1,3,-2,3.0,-0.732,51,2026-01-22
스마트폰,1,8,-7,3.0,-0.732,88,2026-01-22
모니터,1,16,-15,3.857,-0.964,222,2026-01-22
