date,types,title,url,org
2025-11-14,"INVEST,LAUNCH,ORDER,REGUL","2차전지 관련주, '어깨춤 으쓱으쓱' KG케미칼·엘앤에프·후성·유일에너...",http://www.finomy.com/news/articleView.html?idxno=242972,"LG화학, 기아, 폭스바겐, 현대모비스, 현대자동차"
2025-11-14,"CERT,INVEST,LAUNCH,ORDER,PARTNERSHIP",[Who Is ?] 안승욱 티로보틱스 대표이사,https://www.businesspost.co.kr/BP?command=article_view&num=419938,"AUO, BOE, CSOT, JDI, LG디스플레이, Visionox, 삼성디스플레이"
2025-11-14,LAUNCH,"덕산네오룩스, 4분기 최대 실적 예상… BPDL 확대 여부가 관건",http://www.thelec.kr/news/articleView.html?idxno=43870,애플
2025-11-14,INVEST,"삼성전자 ""잉크젯 프린팅  OLED , 하나의 옵션""",http://www.thelec.kr/news/articleView.html?idxno=43862,"CSOT, LG전자, TCL, 삼성전자"
2025-11-14,"LAUNCH,REGUL","“XR 판 커진다”…韓中日, XR 핵심부품 ‘올레도스’ 각축전",https://www.ceoscoredaily.com/page/view/2025111417262430959,"BOE, 메타, 삼성전자, 소니, 애플"
2025-11-12,"CERT,LAUNCH",[브리프]롯데백화점 현대백화점 쿠팡 이마트 롯데마트 갤러리아 外,http://www.biztribune.co.kr/news/articleView.html?idxno=343427,"LG전자, TCL, 네이버, 삼성전자"
2025-11-13,"CERT,LAUNCH,PARTNERSHIP,REGUL",[AT 산업 단신] 삼성전자·LG전자·하만·마이크로칩·테솔로,https://www.asiatime.co.kr/article/20251113500428,"Harman, KAIST, LG전자, 삼성디스플레이, 삼성전자"
2025-11-12,LAUNCH,태국 AI·스마트홈 중심의 가전시장 재편,http://dream.kotra.or.kr/kotranews/cms/news/actionKotraBoardDetail.do?SITE_NO=3&MENU_ID=180&CONTENTS_NO=1&bbsGbn=243&bbsSn=243&pNttSn=236318,"Apple, LG전자, 비보, 삼성전자, 샤오미, 애플, 오포"
2025-11-14,"CERT,LAUNCH","[리뷰] 휴대성에  AI  능력까지, 14인치 워크스테이션 노트북 HP Z북 울트라...",https://www.donga.com/news/It/article/all/20251114/132770150/1,"AMD, HP, UL"
2025-11-12,"CERT,LAUNCH,REGUL","삼성·LG·SK하이닉스, AI·저전력·재활용 기술로 '친환경 혁신' 가속",https://www.ezyeconomy.com/news/articleView.html?idxno=225482,"LG전자, SK하이닉스"
