term,cur,prev,diff,ma7,z_like,total
현대차,7,0,7,1.143,2.831,30
맥북,6,0,6,1.0,2.5,15
갤럭시,6,0,6,1.143,2.348,28
아이폰,5,2,3,1.0,2.0,28
패널,4,1,3,0.714,1.781,13
공급망,4,0,4,1.0,1.5,12
고해상도,2,0,2,0.286,1.117,2
그램,2,0,2,0.286,1.117,2
ltpo,2,0,2,0.286,1.117,4
화웨이,2,0,2,0.286,1.117,5
아이패드,2,0,2,0.286,1.117,8
tsmc,2,0,2,0.286,1.117,14
삼성디스플레이,2,0,2,0.286,1.117,33
고효율,2,0,2,0.429,0.95,3
수율,2,0,2,0.429,0.95,4
