--- Sentiment Scaling Log (2026-09-10) ---
--- (Topic_ID (Semantic_Key): raw_score -> final_score) ---
--------------------------------------------------
Topic 0 (Set_Manufacturer): score_raw=0.5439 -> score_final=0.5439
Topic 0 (Set_Manufacturer): score_raw=0.5418 -> score_final=0.5418
Topic 0 (Set_Manufacturer): score_raw=0.5363 -> score_final=0.5363
Topic 0 (Set_Manufacturer): score_raw=0.5421 -> score_final=0.5421
Topic 0 (Set_Manufacturer): score_raw=0.5560 -> score_final=0.5560
Topic 0 (Set_Manufacturer): score_raw=0.5441 -> score_final=0.5441
Topic 0 (Set_Manufacturer): score_raw=0.5349 -> score_final=0.5349
Topic 0 (Set_Manufacturer): score_raw=0.5426 -> score_final=0.5426
Topic 0 (Set_Manufacturer): score_raw=0.5319 -> score_final=0.5319
Topic 0 (Set_Manufacturer): score_raw=0.5414 -> score_final=0.5414
Topic 0 (Set_Manufacturer): score_raw=0.5449 -> score_final=0.5449
Topic 0 (Set_Manufacturer): score_raw=0.5402 -> score_final=0.5402
Topic 0 (Set_Manufacturer): score_raw=0.5363 -> score_final=0.5363
Topic 0 (Set_Manufacturer): score_raw=0.5469 -> score_final=0.5469
Topic 0 (Set_Manufacturer): score_raw=0.5353 -> score_final=0.5353
Topic 0 (Set_Manufacturer): score_raw=0.5309 -> score_final=0.5309
Topic 0 (Set_Manufacturer): score_raw=0.5427 -> score_final=0.5427
Topic 0 (Set_Manufacturer): score_raw=0.5378 -> score_final=0.5378
Topic 0 (Set_Manufacturer): score_raw=0.5403 -> score_final=0.5403
Topic 0 (Set_Manufacturer): score_raw=0.5328 -> score_final=0.5328
Topic 0 (Set_Manufacturer): score_raw=0.5380 -> score_final=0.5380
Topic 0 (Set_Manufacturer): score_raw=0.5449 -> score_final=0.5449
Topic 0 (Set_Manufacturer): score_raw=0.5433 -> score_final=0.5433
Topic 0 (Set_Manufacturer): score_raw=0.5388 -> score_final=0.5388
Topic 0 (Set_Manufacturer): score_raw=0.5403 -> score_final=0.5403
Topic 0 (Set_Manufacturer): score_raw=0.5389 -> score_final=0.5389
Topic 0 (Set_Manufacturer): score_raw=0.5385 -> score_final=0.5385
Topic 0 (Set_Manufacturer): score_raw=0.5414 -> score_final=0.5414
Topic 0 (Set_Manufacturer): score_raw=0.5346 -> score_final=0.5346
Topic 0 (Set_Manufacturer): score_raw=0.5326 -> score_final=0.5326
Topic 0 (Set_Manufacturer): score_raw=0.5344 -> score_final=0.5344
Topic 0 (Set_Manufacturer): score_raw=0.5480 -> score_final=0.5480
Topic 0 (Set_Manufacturer): score_raw=0.5391 -> score_final=0.5391
Topic 0 (Set_Manufacturer): score_raw=0.5433 -> score_final=0.5433
Topic 0 (Set_Manufacturer): score_raw=0.5419 -> score_final=0.5419
Topic 0 (Set_Manufacturer): score_raw=0.5371 -> score_final=0.5371
Topic 0 (Set_Manufacturer): score_raw=0.5510 -> score_final=0.5510
Topic 0 (Set_Manufacturer): score_raw=0.5451 -> score_final=0.5451
Topic 0 (Set_Manufacturer): score_raw=0.5444 -> score_final=0.5444
Topic 0 (Set_Manufacturer): score_raw=0.5437 -> score_final=0.5437
Topic 0 (Set_Manufacturer): score_raw=0.5422 -> score_final=0.5422
Topic 0 (Set_Manufacturer): score_raw=0.5383 -> score_final=0.5383
Topic 0 (Set_Manufacturer): score_raw=0.5421 -> score_final=0.5421
