term,cur,prev,diff,total,ma7,z_like
폴더블,17,0,17,72,3.857,4.434
oled,12,8,4,227,5.429,1.973
애플,12,4,8,224,10.0,0.481
tv,10,8,2,206,10.714,-0.167
갤럭시,9,2,7,85,3.714,1.806
삼성전자,6,6,0,528,14.143,-1.71
구글,5,1,4,36,1.143,1.864
xr,5,3,2,119,2.714,0.863
노트북,5,8,-3,79,4.429,0.184
엔비디아,5,21,-16,174,6.0,-0.29
디스플레이,4,3,1,129,4.0,0.0
postech,2,0,2,2,0.286,1.117
모바일,2,2,0,23,1.714,0.124
인텔,2,5,-3,54,1.857,0.06
모니터,2,2,0,92,2.857,-0.319
아이폰,2,2,0,64,3.0,-0.366
스마트폰,2,7,-5,72,4.286,-0.744
lg전자,2,3,-1,205,7.286,-1.429
qled,1,0,1,16,0.143,0.622
화웨이,1,0,1,10,0.143,0.622
tcl,1,0,1,8,0.143,0.622
asus,1,0,1,7,0.143,0.622
비보,1,0,1,5,0.143,0.622
니트,1,0,1,1,0.143,0.622
vr,1,0,1,8,0.286,0.465
스마트워치,1,0,1,4,0.286,0.465
저전력,1,0,1,3,0.286,0.465
메타,1,0,1,12,0.429,0.345
tsmc,1,1,0,11,0.429,0.345
4k,1,0,1,9,0.429,0.345
삼성디스플레이,1,1,0,36,0.571,0.244
샤오미,1,0,1,24,0.571,0.244
byd,1,0,1,13,0.714,0.155
lg디스플레이,1,2,-1,84,1.143,-0.069
공급망,1,0,1,35,1.429,-0.195
레노버,1,0,1,38,1.714,-0.309
boe,1,1,0,24,1.714,-0.309
ar,1,1,0,37,1.857,-0.363
맥북,1,1,0,35,3.0,-0.732
벤츠,1,0,1,52,6.714,-1.591
