term,cur,prev,diff,ma7,z_like,total
삼성디스플레이,18,0,18,3.571,4.993,115
oled,32,8,24,12.571,4.274,297
lg디스플레이,20,2,18,5.857,4.135,127
삼성전자,31,22,9,15.857,3.039,365
4k,4,0,4,0.571,1.953,13
구글,5,0,5,1.429,1.627,72
레노버,5,0,5,2.286,1.081,99
엔비디아,4,0,4,1.714,0.99,63
화웨이,2,0,2,0.429,0.95,19
ar,2,1,1,0.429,0.95,51
모니터,5,1,4,3.143,0.67,100
ase,1,0,1,0.143,0.622,2
benq,1,0,1,0.143,0.622,1
capex,1,0,1,0.143,0.622,2
fmm,1,0,1,0.143,0.622,3
harman,1,0,1,0.143,0.622,1
스마트워치,1,0,1,0.143,0.622,7
주사율,1,0,1,0.143,0.622,9
벤큐,1,0,1,0.286,0.465,2
패드,1,0,1,0.286,0.465,2
샤오미,1,0,1,0.429,0.345,11
한미반도체,1,2,-1,0.429,0.345,4
폴더블,4,9,-5,3.286,0.254,104
tsmc,1,0,1,0.571,0.244,26
아이패드,1,0,1,0.571,0.244,28
올레드,1,0,1,0.571,0.244,21
모바일,2,7,-5,1.571,0.19,53
아마존,1,0,1,0.714,0.155,7
맥북,1,3,-2,0.714,0.155,20
xr,2,2,0,1.857,0.06,96
sk하이닉스,1,0,1,1.0,0.0,49
카카오,1,1,0,1.0,0.0,17
벤츠,1,0,1,1.143,-0.069,65
아이폰,4,6,-2,4.429,-0.138,87
애플,6,17,-11,6.857,-0.237,224
hp,1,0,1,1.857,-0.363,48
디스플레이,8,6,2,9.857,-0.449,207
스마트폰,2,7,-5,3.286,-0.457,119
노트북,1,5,-4,2.143,-0.464,93
lg전자,3,3,0,7.714,-1.248,306
tv,4,8,-4,11.429,-1.696,269
