term,cur,prev,diff,total,ma7,z_like
삼성전자,28,30,-2,418,16.143,2.363
디스플레이,27,4,23,227,11.143,3.655
tv,13,1,12,239,4.857,2.542
폴더블,13,7,6,147,8.286,1.215
kaist,12,1,11,25,2.0,4.142
애플,12,8,4,303,10.286,0.407
갤럭시,11,3,8,72,3.857,2.41
lg전자,9,17,-8,300,8.714,0.072
스마트폰,6,3,3,90,3.0,1.098
아이폰,6,1,5,88,3.857,0.723
스트레처블,5,0,5,5,0.714,2.323
oled,5,9,-4,228,7.429,-0.652
모니터,4,5,-1,88,2.429,0.614
xr,4,3,1,143,3.429,0.2
양산,3,0,3,39,1.286,0.803
엔비디아,3,7,-4,100,2.857,0.053
tsmc,2,0,2,17,0.429,0.95
도우인시스,2,0,2,7,0.429,0.95
tcl,2,1,1,28,0.571,0.814
boe,2,0,2,35,0.714,0.697
인텔,2,1,1,30,0.857,0.593
공급망,2,0,2,51,1.0,0.5
구글,2,1,1,42,1.429,0.26
노트북,2,3,-1,111,4.0,-0.667
사이니지,1,0,1,9,0.143,0.622
소니,1,0,1,5,0.143,0.622
4k,1,0,1,13,0.286,0.465
샤오미,1,0,1,8,0.286,0.465
퀄컴,1,1,0,27,0.429,0.345
miniled,1,1,0,3,0.429,0.345
삼성디스플레이,1,0,1,39,0.571,0.244
현대모비스,1,0,1,9,0.571,0.244
하이센스,1,2,-1,49,0.714,0.155
amd,1,1,0,10,0.714,0.155
sharp,1,2,-1,20,0.857,0.074
카카오,1,1,0,14,0.857,0.074
lg디스플레이,1,2,-1,116,1.0,0.0
모바일,1,1,0,33,1.0,0.0
hp,1,2,-1,28,1.0,0.0
기아,1,1,0,24,1.143,-0.069
메타,1,1,0,28,1.286,-0.134
lg화학,1,9,-8,16,2.0,-0.414
