term,cur,prev,diff,total,ma7,z_like
기아,15,0,15,46,2.571,4.774
lg전자,15,11,4,241,11.286,0.852
xr,8,9,-1,108,3.429,1.603
고성능,6,1,5,21,1.143,2.348
디스플레이,6,6,0,187,3.286,0.965
oled,6,19,-13,258,10.0,-0.961
구글,5,0,5,45,1.429,1.627
애플,5,10,-5,214,8.143,-0.816
tv,5,6,-1,218,10.143,-1.229
폴더블,4,2,2,104,3.714,0.098
노트북,4,22,-18,104,5.571,-0.468
현대모비스,3,0,3,34,0.571,1.383
양산,3,1,2,27,1.143,0.898
갤럭시,3,1,2,81,3.714,-0.244
모바일,2,1,1,50,1.571,0.19
ar,2,3,-1,43,2.286,-0.114
삼성전자,2,3,-1,386,8.143,-1.594
cvd,1,0,1,3,0.143,0.622
sk온,1,0,1,2,0.143,0.622
hp,1,0,1,21,0.429,0.345
샤오미,1,0,1,14,0.429,0.345
vr,1,1,0,14,0.571,0.244
lcd,1,0,1,22,0.857,0.074
tsmc,1,1,0,17,0.857,0.074
sk하이닉스,1,0,1,42,1.143,-0.069
메타,1,7,-6,19,1.143,-0.069
엔비디아,1,2,-1,136,1.429,-0.195
lg디스플레이,1,3,-2,93,2.143,-0.464
레노버,1,7,-6,95,3.571,-0.89
모니터,1,3,-2,84,3.857,-0.964
