term,cur,prev,diff,total,ma7,z_like
인텔,6,0,6,17,0.857,2.67
노트북,10,3,7,123,5.429,1.373
슬라이더블,2,0,2,2,0.286,1.117
아이패드,3,0,3,14,1.0,1.0
폴더블,4,0,4,47,1.714,0.99
맥북,11,3,8,78,8.0,0.784
메타,3,1,2,25,1.429,0.716
fmm,1,0,1,1,0.143,0.622
애플워치,1,0,1,1,0.143,0.622
에어팟,1,0,1,3,0.143,0.622
패드,1,0,1,4,0.143,0.622
선익시스템,1,0,1,35,0.143,0.622
공급망,2,1,1,23,1.0,0.5
태블릿,1,1,0,5,0.286,0.465
sharp,1,0,1,8,0.286,0.465
양산,1,0,1,28,0.286,0.465
아이폰,3,2,1,54,2.0,0.414
sk하이닉스,3,0,3,55,2.0,0.414
카카오,1,0,1,33,0.429,0.345
ar,2,2,0,36,1.429,0.26
lg디스플레이,2,2,0,112,1.429,0.26
boe,1,0,1,35,0.571,0.244
vr,1,0,1,20,0.714,0.155
lcd,1,0,1,63,0.714,0.155
오포,1,0,1,9,0.857,0.074
고성능,1,1,0,16,1.0,0.0
샤오미,1,0,1,41,1.0,0.0
amd,1,0,1,21,1.143,-0.069
갤럭시,5,2,3,240,5.286,-0.087
모니터,3,0,3,118,3.429,-0.15
hp,2,1,1,53,2.857,-0.319
모바일,1,1,0,54,3.0,-0.732
qled,1,0,1,37,4.857,-1.204
