term,cur,prev,diff,total,ma7,z_like
삼성전자,17,7,10,345,16.286,0.142
oled,11,1,10,355,8.143,0.741
애플,11,9,2,285,10.429,0.135
엔비디아,6,4,2,91,4.714,0.405
모니터,6,0,6,99,5.571,0.128
lg전자,6,13,-7,275,9.571,-0.872
디스플레이,5,1,4,232,6.429,-0.404
폴더블,4,2,2,216,9.0,-1.25
노트북,3,2,1,100,2.429,0.223
아이폰,3,1,2,76,3.714,-0.244
tv,3,2,1,158,5.714,-0.801
xr,2,0,2,74,2.143,-0.058
딥엑스,2,0,2,22,2.571,-0.219
스마트폰,2,1,1,92,3.286,-0.457
양산,2,0,2,64,3.429,-0.501
비보,1,0,1,5,0.143,0.622
생산량,1,0,1,2,0.143,0.622
qualcomm,1,1,0,2,0.286,0.465
kaist,1,0,1,26,0.429,0.345
메타,1,0,1,30,0.571,0.244
삼성디스플레이,1,0,1,57,0.714,0.155
tsmc,1,1,0,19,0.857,0.074
공급망,1,1,0,53,1.0,0.0
퀄컴,1,1,0,38,1.286,-0.134
픽셀,1,2,-1,15,1.429,-0.195
sk하이닉스,1,2,-1,92,1.571,-0.254
갤럭시,1,3,-2,277,2.143,-0.464
구글,1,2,-1,89,3.714,-0.927
