org,topic,base_score,topic_share,company_focus,hybrid_score
AMD,0,207.7368,0.0136,0.6328,207.7368
AMD,3,193.4870,0.0273,0.5894,193.4870
AMD,1,122.4409,0.0094,0.3730,122.4409
AMD,6,68.9879,0.0148,0.2101,68.9879
AMD,7,49.7386,0.0183,0.1515,49.7386
AMD,5,48.3509,0.0135,0.1473,48.3509
AMD,4,40.8947,0.0114,0.1246,40.8947
AMD,2,27.3722,0.0192,0.0834,27.3722
AMD,9,9.6019,0.0032,0.0292,9.6019
AMD,8,9.1445,0.0153,0.0279,9.1445
AMD,10,5.5363,0.0106,0.0169,5.5363
ASUS,1,68.7870,0.0053,0.7029,68.7870
ASUS,0,60.5326,0.0039,0.6186,60.5326
ASUS,6,18.3029,0.0039,0.1870,18.3029
ASUS,3,16.0657,0.0023,0.1642,16.0657
ASUS,5,14.6518,0.0041,0.1497,14.6518
ASUS,7,13.6961,0.0050,0.1400,13.6961
ASUS,9,12.5564,0.0042,0.1283,12.5564
ASUS,2,3.2203,0.0023,0.0329,3.2203
ASUS,4,3.0292,0.0008,0.0310,3.0292
ASUS,10,2.7682,0.0053,0.0283,2.7682
AUO,0,30.9542,0.0020,0.6833,30.9542
AUO,1,29.5784,0.0023,0.6529,29.5784
AUO,3,9.7791,0.0014,0.2159,9.7791
AUO,6,5.6317,0.0012,0.1243,5.6317
AUO,5,5.1281,0.0014,0.1132,5.1281
AUO,4,4.5439,0.0013,0.1003,4.5439
AUO,9,4.4317,0.0015,0.0978,4.4317
AUO,7,4.3251,0.0016,0.0955,4.3251
AUO,2,2.4152,0.0017,0.0533,2.4152
AUO,10,0.9227,0.0018,0.0204,0.9227
Acer,1,56.4054,0.0043,0.6861,56.4054
Acer,0,50.9024,0.0033,0.6192,50.9024
Acer,6,19.0069,0.0041,0.2312,19.0069
Acer,3,14.6687,0.0021,0.1784,14.6687
Acer,5,11.7214,0.0033,0.1426,11.7214
Acer,7,11.5336,0.0042,0.1403,11.5336
Acer,9,11.0791,0.0037,0.1348,11.0791
Acer,10,2.7682,0.0053,0.0337,2.7682
Acer,2,2.4152,0.0017,0.0294,2.4152
Acer,4,1.5146,0.0004,0.0184,1.5146
BMW,5,73.2589,0.0205,0.7057,73.2589
BMW,0,46.0873,0.0030,0.4440,46.0873
BMW,1,40.5843,0.0031,0.3909,40.5843
BMW,7,23.0672,0.0085,0.2222,23.0672
BMW,3,23.0508,0.0033,0.2220,23.0508
BMW,6,19.7108,0.0042,0.1899,19.7108
BMW,4,11.3596,0.0032,0.1094,11.3596
BMW,9,6.6475,0.0022,0.0640,6.6475
BMW,10,2.7682,0.0053,0.0267,2.7682
BMW,2,2.4152,0.0017,0.0233,2.4152
BOE,1,738.7725,0.0569,0.6729,738.7725
BOE,0,729.8302,0.0476,0.6648,729.8302
BOE,9,214.1968,0.0725,0.1951,214.1968
BOE,3,205.3617,0.0290,0.1871,205.3617
BOE,6,125.3045,0.0269,0.1141,125.3045
BOE,7,95.1522,0.0350,0.0867,95.1522
BOE,4,78.0028,0.0217,0.0710,78.0028
BOE,5,77.6544,0.0217,0.0707,77.6544
BOE,2,43.4735,0.0304,0.0396,43.4735
BOE,10,9.2272,0.0177,0.0084,9.2272
BOE,8,2.2861,0.0038,0.0021,2.2861
BYD,0,76.3536,0.0050,0.5169,76.3536
BYD,9,75.3382,0.0255,0.5101,75.3382
BYD,1,68.7870,0.0053,0.4657,68.7870
BYD,5,57.8745,0.0162,0.3918,57.8745
BYD,3,33.5284,0.0047,0.2270,33.5284
BYD,7,23.0672,0.0085,0.1562,23.0672
BYD,6,21.1187,0.0045,0.1430,21.1187
BYD,4,9.8450,0.0027,0.0667,9.8450
BYD,2,4.0253,0.0028,0.0273,4.0253
BYD,10,3.6909,0.0071,0.0250,3.6909
BYD,8,1.1431,0.0019,0.0077,1.1431
Bosch,2,4.0253,0.0028,0.8332,4.0253
Bosch,1,2.0636,0.0002,0.4272,2.0636
Bosch,0,1.3757,0.0001,0.2848,1.3757
Bosch,6,0.7040,0.0002,0.1457,0.7040
Bosch,3,0.6985,0.0001,0.1446,0.6985
CES,0,193.9794,0.0127,0.6948,193.9794
CES,1,174.7190,0.0135,0.6258,174.7190
CES,3,56.5792,0.0080,0.2026,56.5792
CES,6,49.2771,0.0106,0.1765,49.2771
CES,7,39.6467,0.0146,0.1420,39.6467
CES,9,34.7146,0.0117,0.1243,34.7146
CES,4,22.7193,0.0063,0.0814,22.7193
CES,2,22.5418,0.0158,0.0807,22.5418
CES,5,18.3147,0.0051,0.0656,18.3147
CES,10,5.5363,0.0106,0.0198,5.5363
CSOT,1,455.3700,0.0351,0.6986,455.3700
CSOT,0,428.5431,0.0280,0.6574,428.5431
CSOT,9,110.0528,0.0372,0.1688,110.0528
CSOT,3,95.6957,0.0135,0.1468,95.6957
CSOT,6,69.6919,0.0149,0.1069,69.6919
CSOT,7,60.5514,0.0223,0.0929,60.5514
CSOT,5,44.6879,0.0125,0.0686,44.6879
CSOT,4,37.8655,0.0105,0.0581,37.8655
CSOT,2,24.9570,0.0175,0.0383,24.9570
CSOT,10,8.3045,0.0160,0.0127,8.3045
CSOT,8,2.2861,0.0038,0.0035,2.2861
Corning,0,2.0636,0.0001,0.6799,2.0636
Corning,3,1.3970,0.0002,0.4603,1.3970
