term,cur,prev,diff,total,ma7,z_like
노트북,22,5,17,107,5.143,5.159
삼성디스플레이,21,2,19,143,7.286,3.707
oled,19,7,12,261,10.286,2.071
lg전자,11,12,-1,233,10.429,0.135
애플,10,9,1,238,8.714,0.325
인텔,9,1,8,59,3.429,1.954
xr,9,0,9,101,3.571,1.879
메타,7,0,7,18,1.0,3.0
레노버,7,15,-8,94,3.571,1.186
디스플레이,6,0,6,187,2.714,1.241
tv,6,7,-1,228,10.0,-0.961
ar,3,4,-1,43,2.0,0.414
lg디스플레이,3,3,0,93,2.571,0.165
모니터,3,3,0,87,3.857,-0.289
삼성전자,3,15,-12,408,9.429,-1.579
선익시스템,2,1,1,13,1.286,0.335
엔비디아,2,3,-1,138,1.429,0.26
아이폰,2,4,-2,79,1.714,0.124
스마트폰,2,3,-1,86,2.429,-0.168
폴더블,2,6,-4,104,3.429,-0.501
화웨이,1,0,1,11,0.143,0.622
nvidia,1,0,1,9,0.143,0.622
저전력,1,0,1,9,0.143,0.622
8k,1,0,1,3,0.143,0.622
퀀텀닷,1,0,1,3,0.143,0.622
csot,1,0,1,2,0.143,0.622
host,1,0,1,1,0.143,0.622
lenovo,1,0,1,1,0.143,0.622
그램,1,0,1,1,0.143,0.622
고성능,1,0,1,15,0.429,0.345
아이패드,1,1,0,11,0.429,0.345
vr,1,0,1,13,0.571,0.244
카카오,1,0,1,9,0.714,0.155
양산,1,0,1,24,0.857,0.074
bmw,1,1,0,20,0.857,0.074
tsmc,1,3,-2,16,0.857,0.074
스마트워치,1,0,1,8,0.857,0.074
boe,1,1,0,41,1.0,0.0
올레드,1,1,0,40,1.143,-0.069
asus,1,0,1,24,1.143,-0.069
벤츠,1,0,1,161,1.286,-0.134
모바일,1,0,1,48,1.286,-0.134
공급망,1,2,-1,30,1.429,-0.195
태블릿,1,3,-2,22,2.143,-0.464
갤럭시,1,5,-4,79,3.286,-0.813
