term,cur,prev,diff,ma7,z_like,total
요가,6,0,6,0.857,2.67,6
한미반도체,3,0,3,0.429,1.554,25
레노버,5,1,4,2.0,1.243,20
etri,2,0,2,0.286,1.117,2
픽셀,2,0,2,0.286,1.117,3
galaxy,2,1,1,0.429,0.95,4
