term,cur,prev,diff,total,ma7,z_like
애플,22,22,0,291,12.429,2.115
인텔,16,0,16,43,2.429,5.305
갤럭시,13,0,13,300,8.286,1.215
양산,12,1,11,44,2.143,4.001
tv,10,4,6,143,6.571,0.962
lg전자,9,8,1,269,8.714,0.072
기아,8,1,7,43,1.429,2.994
폴더블,7,1,6,195,5.571,0.425
메타,5,0,5,26,0.857,2.151
삼성전자,5,5,0,293,7.0,-0.549
애플워치,4,0,4,5,0.571,1.953
엔비디아,4,1,3,86,2.286,0.682
xr,4,0,4,80,2.571,0.549
모니터,4,0,4,75,3.143,0.309
노트북,4,3,1,106,3.429,0.2
oled,4,3,1,341,5.571,-0.468
올레드,3,0,3,12,0.571,1.383
asus,3,0,3,9,1.0,1.0
공급망,3,1,2,55,2.286,0.284
소니,2,0,2,11,0.429,0.95
apple,2,0,2,5,0.429,0.95
lg디스플레이,2,0,2,136,1.429,0.26
아이폰,2,4,-2,68,2.286,-0.114
구글,2,0,2,78,4.143,-0.706
고성능,1,0,1,7,0.143,0.622
고효율,1,0,1,4,0.143,0.622
uhd,1,0,1,2,0.143,0.622
도우인시스,1,0,1,1,0.143,0.622
intel,1,0,1,2,0.286,0.465
레노버,1,0,1,52,0.429,0.345
스마트워치,1,0,1,8,0.429,0.345
메이트북,1,0,1,3,0.429,0.345
모바일,1,0,1,40,0.571,0.244
태블릿,1,0,1,11,0.714,0.155
화웨이,1,0,1,12,0.857,0.074
ar,1,2,-1,51,1.714,-0.309
스마트폰,1,3,-2,102,2.286,-0.512
디스플레이,1,1,0,238,2.429,-0.558
hp,1,1,0,53,2.714,-0.648
sk하이닉스,1,5,-4,103,4.286,-1.07
