term,cur,prev,diff,ma7,z_like,total
tv,11,1,10,4.857,1.917,248
디스플레이,8,1,7,4.571,1.093,163
oled,7,0,7,4.286,0.884,285
벤츠,1,0,1,0.143,0.622,7
수율,1,0,1,0.143,0.622,12
저전력,1,0,1,0.143,0.622,3
lcd,2,0,2,0.857,0.593,10
스마트폰,4,3,1,2.571,0.549,87
벤큐,1,1,0,0.286,0.465,5
노트북,5,4,1,3.857,0.386,114
기아,1,0,1,0.571,0.244,21
카카오,1,1,0,0.571,0.244,15
lg전자,8,6,2,7.286,0.193,265
boe,1,0,1,0.714,0.155,26
메타,1,0,1,0.714,0.155,34
byd,1,0,1,0.857,0.074,10
공급망,1,0,1,1.143,-0.069,48
tsmc,1,3,-2,1.286,-0.134,17
삼성전자,11,5,6,11.857,-0.193,496
태블릿,1,0,1,1.429,-0.195,15
xr,4,2,2,5.0,-0.309,109
아이폰,1,0,1,2.286,-0.512,44
구글,1,1,0,2.429,-0.558,110
폴더블,1,1,0,2.571,-0.604,60
lg디스플레이,1,1,0,3.571,-0.89,76
엔비디아,1,2,-1,4.286,-1.07,221
애플,2,5,-3,7.0,-1.371,154
