term,cur,prev,diff,ma7,z_like,total
인텔,6,2,4,1.857,1.753,47
퀄컴,2,0,2,0.714,0.697,34
노트북,3,1,2,1.714,0.557,98
모니터,3,1,2,1.714,0.557,98
bmw,1,0,1,0.286,0.465,16
byd,1,0,1,0.286,0.465,14
기아,1,0,1,0.286,0.465,31
폭스바겐,1,0,1,0.286,0.465,2
샤오미,1,1,0,0.429,0.345,29
공급망,2,2,0,1.429,0.26,34
갤럭시,1,0,1,0.571,0.244,63
고성능,1,1,0,0.571,0.244,16
하이센스,1,2,-1,0.714,0.155,7
태블릿,1,5,-4,0.857,0.074,14
애플,11,9,2,11.286,-0.066,235
마이크로소프트,1,0,1,1.143,-0.069,10
벤츠,1,7,-6,1.286,-0.134,161
현대모비스,1,1,0,1.429,-0.195,44
구글,1,2,-1,2.143,-0.464,39
엔비디아,1,1,0,2.286,-0.512,206
삼성디스플레이,4,23,-19,6.143,-0.616,143
xr,2,9,-7,3.857,-0.627,94
레노버,1,1,0,2.857,-0.69,73
lg전자,6,9,-3,9.143,-0.781,223
lg디스플레이,1,4,-3,3.286,-0.813,108
아이폰,1,1,0,3.429,-0.852,80
tv,1,4,-3,4.286,-1.07,206
삼성전자,6,11,-5,13.286,-1.569,457
