term,cur,prev,diff,total,ma7,z_like
애플,10,7,3,295,13.857,-0.817
삼성전자,9,28,-19,328,14.286,-1.106
ar,6,6,0,65,3.143,1.03
엔비디아,5,12,-7,100,4.0,0.333
모니터,4,9,-5,96,5.286,-0.39
tv,4,5,-1,158,7.0,-0.823
lg전자,4,12,-8,264,9.286,-1.306
알파벳,3,0,3,21,0.571,1.383
스마트폰,3,3,0,96,3.429,-0.15
퀄컴,2,1,1,39,1.0,0.5
모바일,2,2,0,25,1.429,0.26
노트북,2,4,-2,100,2.714,-0.27
lg디스플레이,2,8,-6,154,3.857,-0.627
디스플레이,2,14,-12,229,5.857,-1.128
oled,2,8,-6,348,7.429,-1.457
갤럭시탭,1,0,1,2,0.143,0.622
미디어텍,1,0,1,2,0.143,0.622
bmw,1,0,1,15,0.286,0.465
byd,1,0,1,12,0.429,0.345
벤츠,1,1,0,8,0.429,0.345
메타,1,0,1,29,1.143,-0.069
kaist,1,1,0,25,1.286,-0.134
레노버,1,4,-3,60,1.857,-0.363
sk하이닉스,1,1,0,92,2.0,-0.414
딥엑스,1,15,-14,20,2.286,-0.512
xr,1,6,-5,78,2.429,-0.558
구글,1,1,0,88,3.571,-0.89
양산,1,14,-13,64,5.0,-1.236
