cluster_id,keywords
0,이란
1,"미국, 기회, 전력, 증가, 역할, 대상, 과정, 솔루션, 프랑스, 문제, 인증, 시스템, 적용, 세대, 시민, 정보, 업무, 자금, 연결, 과거, 결과, 최신, 시간, 예정, 다음, 개발, 교수, 계획, 그룹, 핵심"
2,중국
3,"애플, 반도체, 티타늄, 제조, 재건축, 수출, 인프라, 소재"
4,여름
5,"스마트폰, 갤럭시, 구글, 폴더블, 설계, 모니터, 아트, 패널, 디스플레이, 스토어, 발광층, 수준, 폴드8, 메모리, 오후, 슬라이더블, 인텔리전트, 코스닥, 공간, 밝기, 이용, 소비, 사용자, 기존, 전망, 대형, 소개, 생태계, 실시간, 전체, 신제품, 형태, 전시, 플립8, 카메라, 화면, 더욱"
6,노트북
7,"분석, 효율"
