term,cur,prev,diff,ma7,z_like,total,date
디스플레이,1,2,-1,7.286,-1.699,235,2026-07-19
갤럭시,22,9,13,8.429,3.477,124,2026-07-20
노트북,8,2,6,4.0,1.333,104,2026-07-20
lg전자,16,4,12,10.429,1.317,298,2026-07-20
고성능,1,0,1,0.143,0.622,8,2026-07-20
메타,1,0,1,0.143,0.622,28,2026-07-20
벤큐,2,0,2,0.857,0.593,10,2026-07-20
삼성전자,12,3,9,9.857,0.518,323,2026-07-20
벤츠,1,0,1,0.286,0.465,4,2026-07-20
byd,1,1,0,0.429,0.345,15,2026-07-20
tcl,1,0,1,0.571,0.244,26,2026-07-20
lcd,1,0,1,0.714,0.155,15,2026-07-20
아이폰,3,0,3,2.857,0.053,87,2026-07-20
모니터,2,2,0,2.0,0.0,102,2026-07-20
퀄컴,1,2,-1,1.0,0.0,28,2026-07-20
스마트폰,5,4,1,5.429,-0.129,108,2026-07-20
폴더블,6,0,6,6.714,-0.199,176,2026-07-20
인텔,1,0,1,1.571,-0.254,31,2026-07-20
oled,5,1,4,6.286,-0.367,259,2026-07-20
xr,2,1,1,3.286,-0.457,85,2026-07-20
애플,7,12,-5,10.286,-0.781,343,2026-07-20
tv,1,3,-2,3.286,-0.813,168,2026-07-20
모바일,1,0,1,3.714,-0.927,47,2026-07-20
엔비디아,1,3,-2,4.0,-1.0,99,2026-07-20
디스플레이,2,1,1,7.571,-1.485,234,2026-07-20
oled,36,5,31,10.286,6.112,295,2026-07-21
삼성디스플레이,21,0,21,3.571,6.031,67,2026-07-21
삼성전자,25,12,13,11.714,3.004,343,2026-07-21
xr,11,2,9,4.286,2.187,96,2026-07-21
tv,11,1,10,4.571,2.049,177,2026-07-21
노트북,12,8,4,5.429,1.973,115,2026-07-21
kaist,4,0,4,0.571,1.953,23,2026-07-21
디스플레이,14,2,12,7.429,1.764,248,2026-07-21
sharp,3,0,3,0.857,1.113,26,2026-07-21
sk하이닉스,5,0,5,2.429,1.005,133,2026-07-21
amd,2,0,2,0.429,0.95,11,2026-07-21
레노버,2,0,2,0.429,0.95,40,2026-07-21
모니터,5,2,3,2.571,0.933,107,2026-07-21
lg디스플레이,2,0,2,0.714,0.697,98,2026-07-21
갤럭시워치,1,0,1,0.143,0.622,2,2026-07-21
고휘도,1,0,1,0.143,0.622,1,2026-07-21
맥북,1,0,1,0.143,0.622,34,2026-07-21
비보,1,0,1,0.143,0.622,6,2026-07-21
올레드,1,0,1,0.143,0.622,23,2026-07-21
응답속도,1,0,1,0.143,0.622,1,2026-07-21
잉크젯,1,0,1,0.143,0.622,5,2026-07-21
투명디스플레이,1,0,1,0.143,0.622,1,2026-07-21
픽셀,1,0,1,0.143,0.622,2,2026-07-21
tcl,2,1,1,0.857,0.593,28,2026-07-21
갤럭시,11,22,-11,8.714,0.578,134,2026-07-21
공급망,3,0,3,1.714,0.557,51,2026-07-21
샤오미,1,0,1,0.286,0.465,10,2026-07-21
메타,1,1,0,0.286,0.465,29,2026-07-21
카카오,1,0,1,0.571,0.244,13,2026-07-21
byd,1,1,0,0.571,0.244,16,2026-07-21
아이패드,1,0,1,0.857,0.074,35,2026-07-21
아이폰,2,3,-1,1.857,0.06,88,2026-07-21
퀄컴,1,1,0,1.143,-0.069,29,2026-07-21
hp,2,0,2,2.429,-0.168,39,2026-07-21
기아,2,0,2,2.429,-0.168,37,2026-07-21
구글,1,0,1,1.429,-0.195,38,2026-07-21
폴더블,6,6,0,7.0,-0.274,182,2026-07-21
모바일,2,1,1,3.857,-0.627,49,2026-07-21
lg전자,7,16,-9,9.857,-0.69,298,2026-07-21
엔비디아,2,1,1,4.286,-0.744,100,2026-07-21
스마트폰,2,5,-3,5.143,-0.962,108,2026-07-21
애플,5,7,-2,9.857,-1.173,346,2026-07-21
oled,35,36,-1,14.429,4.287,327,2026-07-22
etri,5,0,5,0.714,2.323,14,2026-07-22
디스플레이,19,14,5,9.714,2.256,264,2026-07-22
lg디스플레이,6,2,4,1.429,2.082,102,2026-07-22
저전력,3,0,3,0.429,1.554,3,2026-07-22
갤럭시,15,11,4,10.286,1.121,149,2026-07-22
boe,2,0,2,0.286,1.117,27,2026-07-22
kaist,3,4,-1,1.0,1.0,26,2026-07-22
올레드,2,1,1,0.429,0.95,25,2026-07-22
구글,4,1,3,1.857,0.907,41,2026-07-22
xr,7,11,-4,4.429,0.828,103,2026-07-22
google,1,0,1,0.143,0.622,1,2026-07-22
고효율,1,0,1,0.143,0.622,4,2026-07-22
오포,1,0,1,0.143,0.622,6,2026-07-22
sk하이닉스,4,5,-1,2.429,0.614,135,2026-07-22
소니,1,0,1,0.286,0.465,5,2026-07-22
sharp,2,3,-1,1.143,0.414,28,2026-07-22
삼성전자,14,25,-11,12.143,0.414,347,2026-07-22
샤오펑,1,0,1,0.429,0.345,3,2026-07-22
메타,1,1,0,0.429,0.345,30,2026-07-22
ar,2,0,2,1.429,0.26,42,2026-07-22
bmw,1,0,1,0.571,0.244,15,2026-07-22
amd,1,2,-1,0.571,0.244,12,2026-07-22
tv,5,11,-6,4.571,0.137,181,2026-07-22
lg전자,9,7,2,9.429,-0.105,299,2026-07-22
아이폰,1,2,-1,1.286,-0.134,89,2026-07-22
모바일,1,2,-1,1.571,-0.254,49,2026-07-22
공급망,1,3,-2,1.571,-0.254,50,2026-07-22
모니터,1,5,-4,2.143,-0.464,107,2026-07-22
스마트폰,2,2,0,3.429,-0.501,106,2026-07-22
폴더블,5,6,-1,6.857,-0.513,180,2026-07-22
기아,1,2,-1,2.571,-0.604,38,2026-07-22
삼성디스플레이,1,21,-20,3.571,-0.89,68,2026-07-22
엔비디아,1,2,-1,4.286,-1.07,95,2026-07-22
노트북,1,12,-11,4.429,-1.104,113,2026-07-22
애플,3,5,-2,8.714,-1.446,341,2026-07-22
디스플레이,66,19,47,16.429,9.81,313,2026-07-23
lg디스플레이,35,6,29,6.429,8.081,121,2026-07-23
oled,60,35,25,22.286,6.593,359,2026-07-23
폴더블,31,5,26,8.857,5.569,203,2026-07-23
갤럭시,33,15,18,14.429,3.87,182,2026-07-23
레노버,10,0,10,1.857,3.446,49,2026-07-23
삼성디스플레이,16,1,15,5.571,3.103,84,2026-07-23
퀄컴,7,0,7,1.857,2.177,34,2026-07-23
구글,6,4,2,2.0,1.657,46,2026-07-23
nvidia,3,0,3,0.429,1.554,4,2026-07-23
삼성전자,19,14,5,12.571,1.414,351,2026-07-23
hp,4,0,4,1.286,1.272,42,2026-07-23
슬라이더블,2,0,2,0.286,1.117,2,2026-07-23
알파벳,3,0,3,0.857,1.113,10,2026-07-23
z폴드,2,0,2,0.429,0.95,4,2026-07-23
갤럭시워치,2,0,2,0.429,0.95,4,2026-07-23
맥북,2,0,2,0.429,0.95,34,2026-07-23
ar,4,2,2,1.857,0.907,45,2026-07-23
메타,2,1,1,0.714,0.697,32,2026-07-23
asus,1,0,1,0.143,0.622,15,2026-07-23
ltpo,1,0,1,0.143,0.622,2,2026-07-23
ltps,1,0,1,0.143,0.622,1,2026-07-23
아이맥,1,0,1,0.143,0.622,1,2026-07-23
애플워치,1,0,1,0.143,0.622,2,2026-07-23
화웨이,1,0,1,0.143,0.622,4,2026-07-23
sk하이닉스,4,4,0,2.714,0.486,127,2026-07-23
수율,1,0,1,0.286,0.465,3,2026-07-23
소니,1,1,0,0.286,0.465,6,2026-07-23
tv,6,5,1,4.857,0.357,182,2026-07-23
boe,1,2,-1,0.429,0.345,26,2026-07-23
모바일,2,1,1,1.286,0.335,50,2026-07-23
아이폰,2,1,1,1.286,0.335,86,2026-07-23
lcd,1,0,1,0.571,0.244,14,2026-07-23
샤오펑,1,1,0,0.571,0.244,4,2026-07-23
모니터,3,1,2,2.571,0.165,102,2026-07-23
amd,1,1,0,0.714,0.155,13,2026-07-23
etri,1,5,-4,0.857,0.074,15,2026-07-23
tcl,1,0,1,1.0,0.0,29,2026-07-23
공급망,1,1,0,1.143,-0.069,48,2026-07-23
엔비디아,4,1,3,4.429,-0.138,94,2026-07-23
애플,7,3,4,8.571,-0.4,334,2026-07-23
스마트폰,2,2,0,3.429,-0.501,105,2026-07-23
노트북,2,1,1,4.286,-0.744,113,2026-07-23
xr,1,7,-6,4.286,-1.07,96,2026-07-23
lg전자,2,9,-7,7.429,-1.457,279,2026-07-23
